ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000300.SH,2006/4/14,1118.607,1091.689,1118.665,1091.673,1093.925,24.682,2.2563,33527962,16782531.97
000300.SH,2006/4/17,1124.414,1120.186,1129.154,1114.527,1118.607,5.807,0.5191,35704548,18349161.71
000300.SH,2006/4/18,1131.281,1127.506,1135.448,1119.271,1124.414,6.867,0.6107,32317223,17403457.42
000300.SH,2006/4/19,1138.241,1135.614,1140.407,1125.204,1131.281,6.96,0.6152,34322898,19364959.97
000300.SH,2006/4/20,1134.381,1139.642,1142.538,1127.09,1138.241,-3.86,-0.3391,37885651,21561233.69
000300.SH,2006/4/21,1149.158,1133.205,1152.888,1127.648,1134.381,14.777,1.3026,40772910,22750697.13
000300.SH,2006/4/24,1142.698,1156.908,1160.579,1135.751,1149.158,-6.46,-0.5622,45936219,26245896.34
000300.SH,2006/4/25,1141.93,1139.495,1149.544,1123.099,1142.698,-0.768,-0.0672,38611125,22885232.67
000300.SH,2006/4/26,1155.726,1142.902,1162.021,1142.074,1141.93,13.796,1.2081,41824301,25476171.65
000300.SH,2006/4/27,1155.268,1157.379,1159.898,1145.26,1155.726,-0.458,-0.0396,31980451,18862520.94
000300.SH,2006/4/28,1172.347,1143.587,1173.88,1133.193,1155.268,17.079,1.4784,40801858,24343009.25
000300.SH,2006/5/8,1218.445,1179.581,1218.859,1179.581,1172.347,46.098,3.9321,44912821,26536314.89
000300.SH,2006/5/9,1251.611,1226.315,1252.759,1222.679,1218.445,33.166,2.722,55993861,33111916.34
000300.SH,2006/5/10,1265.933,1257.984,1273.684,1243.472,1251.611,14.322,1.1443,55667043,33568258.23
000300.SH,2006/5/11,1255.035,1267.219,1294.868,1254.348,1265.933,-10.898,-0.8609,61133725,37299607.47
000300.SH,2006/5/12,1296.257,1255.234,1296.379,1252.677,1255.035,41.222,3.2845,54920331,34261843.94
000300.SH,2006/5/15,1352.155,1312.137,1352.412,1301.797,1296.257,55.898,4.3123,73534005,45768188.03
000300.SH,2006/5/16,1331.127,1368.134,1387.397,1322.136,1352.155,-21.028,-1.5551,79658170,50916396.72
000300.SH,2006/5/17,1335.523,1331.686,1356.132,1306.871,1331.127,4.396,0.3302,61823287,39133826.4
000300.SH,2006/5/18,1331.201,1322.652,1340.523,1301.109,1335.523,-4.322,-0.3236,52056363,31832852.07
000300.SH,2006/5/19,1366.097,1334.069,1371.222,1329.317,1331.201,34.896,2.6214,67123869,36222359.9
000300.SH,2006/5/22,1373.674,1366.316,1387.571,1360.348,1366.097,7.577,0.5546,66262172,38198875.54
000300.SH,2006/5/23,1317.654,1365.1,1365.1,1316.549,1373.674,-56.02,-4.0781,56872388,32747751.17
000300.SH,2006/5/24,1308.242,1325.683,1351.308,1277.332,1317.654,-9.412,-0.7143,51176632,31096815.59
000300.SH,2006/5/25,1307.697,1304.695,1316.475,1285.728,1308.242,-0.545,-0.0417,34046436,20482556.62
000300.SH,2006/5/26,1331.02,1312.236,1331.452,1309.46,1307.697,23.323,1.7835,36385665,21741991.96
000300.SH,2006/5/29,1366.292,1339.896,1366.843,1330.628,1331.02,35.272,2.65,44480011,27100627.3
000300.SH,2006/5/30,1378.756,1375.298,1384.684,1360.548,1366.292,12.464,0.9123,44761027,28992430.92
000300.SH,2006/5/31,1365.451,1377.449,1386.942,1355.007,1378.756,-13.305,-0.965,47335883,29359692.21
000300.SH,2006/6/1,1402.879,1364.178,1403.265,1362.936,1365.451,37.428,2.7411,53493453,31383492.67
000300.SH,2006/6/2,1390.116,1406.617,1411.78,1382.004,1402.879,-12.763,-0.9098,64109162,37407323.63
000300.SH,2006/6/5,1403.163,1391.461,1403.304,1362.723,1390.116,13.047,0.9386,55101819,29784741.53
000300.SH,2006/6/6,1399.142,1400.267,1413.108,1391.895,1403.163,-4.021,-0.2866,46835278,26497855.27
000300.SH,2006/6/7,1320.233,1398.184,1398.184,1319.698,1399.142,-78.909,-5.6398,52047647,31076290.2
000300.SH,2006/6/8,1325.979,1309.07,1331.885,1286.899,1320.233,5.746,0.4352,45677509,26462585.86
000300.SH,2006/6/9,1294.185,1320.813,1329.835,1293.046,1325.979,-31.794,-2.3978,37392623,21631040.58
000300.SH,2006/6/12,1297.67,1283.827,1308.121,1275.399,1294.185,3.485,0.2693,25033331,15025360.04
000300.SH,2006/6/13,1298.276,1296.408,1312.132,1284.62,1297.67,0.606,0.0467,27823031,16716170.45
000300.SH,2006/6/14,1283.88,1291.69,1291.69,1269.516,1298.276,-14.396,-1.1089,28801661,15982326.44
000300.SH,2006/6/15,1285.385,1283.721,1300.111,1280.501,1283.88,1.505,0.1172,23241302,12947893.43
000300.SH,2006/6/16,1318.01,1290.003,1318.019,1290.003,1285.385,32.625,2.5382,28408032,16152374.69
000300.SH,2006/6/19,1334.893,1306.263,1341.99,1294.904,1318.01,16.883,1.2809,30726258,18672646.77
000300.SH,2006/6/20,1338.223,1333.619,1341.244,1323.784,1334.893,3.33,0.2495,27797058,16416714.74
000300.SH,2006/6/21,1333.532,1336.842,1347.002,1320.411,1338.223,-4.691,-0.3505,32445479,18271592.33
000300.SH,2006/6/22,1331.553,1331.926,1341.73,1326.146,1333.532,-1.979,-0.1484,25953157,14642393.27
000300.SH,2006/6/23,1339.446,1329.106,1340.266,1319.506,1331.553,7.893,0.5928,25651644,15125536.43
000300.SH,2006/6/26,1363.413,1341.609,1363.569,1341.609,1339.446,23.967,1.7893,29595920,18564767.87
000300.SH,2006/6/27,1363.896,1365.043,1368.411,1354.088,1363.413,0.483,0.0354,26454734,16022196.96
000300.SH,2006/6/28,1362.885,1361.792,1366.338,1353.633,1363.896,-1.011,-0.0741,25791657,14836163.87
000300.SH,2006/6/29,1395.124,1365.252,1395.243,1365.252,1362.885,32.239,2.3655,42439201,24225652.46
000300.SH,2006/6/30,1393.963,1402.595,1408.791,1384.991,1395.124,-1.161,-0.0832,38396745,22942443.84
000300.SH,2006/7/3,1420.328,1398.736,1420.328,1393.923,1393.963,26.365,1.8914,38297385,24423131.53
000300.SH,2006/7/4,1411.013,1423.078,1426.098,1401.148,1420.328,-9.315,-0.6558,42749803,28116073.77
000300.SH,2006/7/5,1393.009,1409.901,1409.901,1377.22,1411.013,-18.004,-1.276,33446005,21154127.2
000300.SH,2006/7/6,1418.675,1391.638,1418.76,1390.193,1393.009,25.666,1.8425,32480734,21637516.91
000300.SH,2006/7/7,1410.429,1423.718,1426.397,1405.989,1418.675,-8.246,-0.5812,33556176,22529571.03
000300.SH,2006/7/10,1412.124,1410.496,1413.576,1397.441,1410.429,1.695,0.1202,27607369,18616784.85
000300.SH,2006/7/11,1418.575,1414.136,1418.816,1406.496,1412.124,6.451,0.4568,28537379,18958953.2
000300.SH,2006/7/12,1419.199,1419.073,1430.944,1416.739,1418.575,0.624,0.044,36293417,24831173.39
000300.SH,2006/7/13,1346.088,1415.875,1418.135,1344.155,1419.199,-73.111,-5.1516,48970673,31700087.66
000300.SH,2006/7/14,1357.129,1333.743,1367.743,1327.587,1346.088,11.041,0.8202,32659105,21065092.1
000300.SH,2006/7/17,1372.254,1354.137,1372.254,1348.432,1357.129,15.125,1.1145,24205552,16046823.87
000300.SH,2006/7/18,1373.416,1370.896,1373.588,1359.909,1372.254,1.162,0.0847,22724544,14797115.33
000300.SH,2006/7/19,1336.644,1370.287,1370.287,1330.284,1373.416,-36.772,-2.6774,25227647,15923621.35
000300.SH,2006/7/20,1345.194,1335.412,1346.848,1329.176,1336.644,8.55,0.6397,18450621,11505538.3
000300.SH,2006/7/21,1356.033,1344.601,1357.341,1344.57,1345.194,10.839,0.8058,20393648,12442432.42
000300.SH,2006/7/24,1358.122,1340.279,1359.558,1327.901,1356.033,2.089,0.1541,19966190,12517728.78
000300.SH,2006/7/25,1374.17,1359.323,1378.843,1359.323,1358.122,16.048,1.1816,22023509,14089738.59
000300.SH,2006/7/26,1371.295,1377.784,1380.796,1367.046,1374.17,-2.875,-0.2092,19633442,12059952.44
000300.SH,2006/7/27,1355.545,1370.749,1379.253,1347.285,1371.295,-15.75,-1.1485,23818755,14751696.3
000300.SH,2006/7/28,1341.393,1354.919,1359.744,1327.663,1355.545,-14.152,-1.044,21557505,13809393.18
000300.SH,2006/7/31,1294.328,1338.039,1338.039,1293.531,1341.393,-47.065,-3.5087,22181211,13115400.91
000300.SH,2006/8/1,1282.057,1292.709,1302.889,1278.544,1294.328,-12.271,-0.9481,17443887,10137959.45
000300.SH,2006/8/2,1275.088,1281.889,1288.612,1258.008,1282.057,-6.969,-0.5436,17813284,10180840.41
000300.SH,2006/8/3,1271.744,1277.632,1281.79,1261.695,1275.088,-3.344,-0.2623,12940473,8115991.949
000300.SH,2006/8/4,1241.908,1272.362,1278.246,1239.384,1271.744,-29.836,-2.3461,16053628,9762333.439
000300.SH,2006/8/7,1224.102,1233.488,1241.849,1221.989,1241.908,-17.806,-1.4338,15116519,8515702.534
000300.SH,2006/8/8,1252.386,1225.04,1252.386,1225.04,1224.102,28.284,2.3106,14250481,8387431.317
000300.SH,2006/8/9,1251.298,1254.374,1258.206,1245.388,1252.386,-1.088,-0.0869,12859474,7485120.544
000300.SH,2006/8/10,1271.473,1251.163,1271.473,1251.081,1251.298,20.175,1.6123,17699006,10020038.3
000300.SH,2006/8/11,1275.654,1273.266,1277.968,1265.52,1271.473,4.181,0.3288,15303227,9033367.272
000300.SH,2006/8/14,1245.721,1275.139,1279.308,1241.954,1275.654,-29.933,-2.3465,16444469,9870530.858
000300.SH,2006/8/15,1265.863,1243.16,1265.863,1239.905,1245.721,20.142,1.6169,14319360,8592504.024
000300.SH,2006/8/16,1283.567,1266.821,1283.567,1262.537,1265.863,17.704,1.3986,20802743,12267020.73
000300.SH,2006/8/17,1271.627,1280.284,1280.284,1263.931,1283.567,-11.94,-0.9302,15457904,8843865.98
000300.SH,2006/8/18,1267.866,1270.225,1280.829,1265.818,1271.627,-3.761,-0.2958,13964524,7951341.069
000300.SH,2006/8/21,1270.562,1235.426,1270.667,1229.165,1267.866,2.696,0.2126,15064766,8661631.085
000300.SH,2006/8/22,1285.268,1270.103,1289.019,1269.102,1270.562,14.706,1.1574,17200942,11224121.51
000300.SH,2006/8/23,1285.68,1284.817,1294.825,1282.841,1285.268,0.412,0.0321,19092875,12215591.08
000300.SH,2006/8/24,1292.401,1284.835,1292.401,1274.556,1285.68,6.721,0.5228,15081306,9416605.611
000300.SH,2006/8/25,1295.437,1293.502,1301.753,1292.451,1292.401,3.036,0.2349,18557937,11586280.96
000300.SH,2006/8/28,1325.894,1298.464,1325.894,1298.357,1295.437,30.457,2.3511,26183290,16640986.51
000300.SH,2006/8/29,1330.155,1328.611,1349.201,1327.002,1325.894,4.261,0.3214,31766376,20558598.28
000300.SH,2006/8/30,1334.671,1328.37,1336.392,1319.823,1330.155,4.516,0.3395,21139949,12994582.49
000300.SH,2006/8/31,1338.694,1335.588,1342.79,1331.287,1334.671,4.023,0.3014,23188274,13932001
000300.SH,2006/9/1,1318.099,1339.309,1340.125,1314.567,1338.694,-20.595,-1.5384,25033688,14832251.93
000300.SH,2006/9/4,1337.243,1315.707,1337.243,1315.61,1318.099,19.144,1.4524,21095340,12470373.59
000300.SH,2006/9/5,1340.682,1339.59,1345.708,1334.723,1337.243,3.439,0.2572,26868110,15959669.59
000300.SH,2006/9/6,1346.367,1341.403,1346.367,1331.852,1340.682,5.685,0.424,23153112,13799604.06
000300.SH,2006/9/7,1328.377,1348.174,1348.278,1323.977,1346.367,-17.99,-1.3362,21886449,13054999.55
000300.SH,2006/9/8,1332.153,1327.555,1334.728,1326.246,1328.377,3.776,0.2843,17230273,10157793.92
000300.SH,2006/9/11,1338.755,1331.89,1338.755,1319.21,1332.153,6.602,0.4956,20947266,12839285.6
000300.SH,2006/9/12,1347.639,1338.815,1350.527,1337.302,1338.755,8.884,0.6636,27301891,15787258.08
000300.SH,2006/9/13,1338.386,1348.849,1356.856,1337.461,1347.639,-9.253,-0.6866,32821191,18701751.19
000300.SH,2006/9/14,1338.278,1338.35,1345.59,1323.801,1338.386,-0.108,-0.0081,22217284,13679517.84
000300.SH,2006/9/15,1362.322,1338.409,1362.404,1338.143,1338.278,24.044,1.7966,36057148,19594629.1
000300.SH,2006/9/18,1375.563,1367.645,1375.581,1362.143,1362.322,13.241,0.9719,31454851,18187622.93
000300.SH,2006/9/19,1378.309,1377.716,1385.619,1371.43,1375.563,2.746,0.1996,26648301,15942860.31
000300.SH,2006/9/20,1378.459,1376.118,1381.812,1365.717,1378.309,0.15,0.0109,23445880,14017239.84
000300.SH,2006/9/21,1387.37,1378.456,1390.621,1378.456,1378.459,8.911,0.6464,26094121,16026131.51
000300.SH,2006/9/22,1374.852,1389.867,1393.53,1373.945,1387.37,-12.518,-0.9023,28265042,18173169.47
000300.SH,2006/9/25,1372.399,1372.808,1383.767,1361.606,1374.852,-2.453,-0.1784,24584780,15493803.71
000300.SH,2006/9/26,1357.646,1370.856,1371.582,1351.18,1372.399,-14.753,-1.075,19703278,11953758.77
000300.SH,2006/9/27,1371.117,1357.275,1371.117,1355.393,1357.646,13.471,0.9922,17580323,10897805.77
000300.SH,2006/9/28,1387.002,1372.134,1389.555,1369.398,1371.117,15.885,1.1585,21687792,14070853.85
000300.SH,2006/9/29,1403.265,1389.075,1405.563,1389.038,1387.002,16.263,1.1725,27166742,17347640.07
000300.SH,2006/10/9,1436.074,1420.362,1436.074,1418.207,1403.265,32.809,2.338,39191862,23762250.62
000300.SH,2006/10/10,1437.245,1437.689,1443.497,1426.969,1436.074,1.171,0.0815,38400486,24024747.92
000300.SH,2006/10/11,1435.906,1436.681,1440.207,1421.808,1437.245,-1.339,-0.0932,31617987,18592012.05
000300.SH,2006/10/12,1426.5,1436.198,1438.802,1423.629,1435.906,-9.406,-0.6551,37956237,21048271.01
000300.SH,2006/10/13,1430.882,1424.301,1436.102,1420.959,1426.5,4.382,0.3072,28295156,16770803.95
000300.SH,2006/10/16,1418.517,1432.306,1434.532,1415.49,1430.882,-12.365,-0.8642,28492186,17341289.79
000300.SH,2006/10/17,1414.448,1416.949,1426.292,1410.674,1418.517,-4.069,-0.2868,24224403,15151116
000300.SH,2006/10/18,1437.593,1413.906,1437.593,1413.55,1414.448,23.145,1.6363,24290308,15015405.33
000300.SH,2006/10/19,1439.377,1438.842,1445.617,1433.938,1437.593,1.784,0.1241,23820267,14441180.9
000300.SH,2006/10/20,1440.182,1440.668,1447.951,1436.653,1439.377,0.805,0.0559,26560143,16526648.08
000300.SH,2006/10/23,1408.715,1439.54,1444.915,1403.008,1440.182,-31.467,-2.1849,28950377,17710776.1
000300.SH,2006/10/24,1440.054,1408.578,1440.054,1408.578,1408.715,31.339,2.2247,26189972,16151232.55
000300.SH,2006/10/25,1446.825,1443.108,1459.731,1434.806,1440.054,6.771,0.4702,32204895,21177150.68
000300.SH,2006/10/26,1456.095,1447.088,1457.373,1435.279,1446.825,9.27,0.6407,38466362,21300294.42
000300.SH,2006/10/27,1439.05,1455.978,1460.455,1433.355,1456.095,-17.045,-1.1706,37379304,21496189.4
000300.SH,2006/10/30,1446.239,1436.66,1446.239,1428.334,1439.05,7.189,0.4996,35320452,19874454.98
000300.SH,2006/10/31,1464.473,1447.055,1464.478,1447.055,1446.239,18.234,1.2608,36952283,21463617.5
000300.SH,2006/11/1,1479.409,1465.667,1479.409,1461.316,1464.473,14.936,1.0199,38926925,23518429.06
000300.SH,2006/11/2,1479.656,1480.551,1480.551,1464.598,1479.409,0.247,0.0167,42373136,24757963.55
000300.SH,2006/11/3,1488.291,1481.582,1497.466,1480.77,1479.656,8.635,0.5836,39372027,23319284.13
000300.SH,2006/11/6,1507.891,1477.44,1507.972,1472.001,1488.291,19.6,1.3169,42033510,25221678.24
000300.SH,2006/11/7,1516.104,1512.649,1516.803,1491.33,1507.891,8.213,0.5447,43038328,27894549.97
000300.SH,2006/11/8,1498.173,1512.362,1513.037,1497.009,1516.104,-17.931,-1.1827,28722405,19140307.95
000300.SH,2006/11/9,1524.714,1491.801,1527.377,1489.199,1498.173,26.541,1.7716,34030133,22283038.12
000300.SH,2006/11/10,1504.062,1525.226,1535.196,1493.197,1524.714,-20.652,-1.3545,53922867,31931185.35
000300.SH,2006/11/13,1475.779,1498.064,1512.95,1465.629,1504.062,-28.283,-1.8804,41653301,25176222.09
000300.SH,2006/11/14,1493.776,1475.445,1493.877,1453.259,1475.779,17.997,1.2195,36307885,22029308.29
000300.SH,2006/11/15,1534.762,1494.114,1534.849,1490.868,1493.776,40.986,2.7438,40589216,26135569.1
000300.SH,2006/11/16,1533.288,1540.258,1558.406,1531.289,1534.762,-1.474,-0.096,57760948,34127308.46
000300.SH,2006/11/17,1562.084,1528.007,1562.236,1521.549,1533.288,28.796,1.8781,44446191,26950444.43
000300.SH,2006/11/20,1593.158,1567.344,1593.189,1567.344,1562.084,31.074,1.9893,53412359,32990614.48
000300.SH,2006/11/21,1612.249,1591.47,1612.46,1568.95,1593.158,19.091,1.1983,48601842,32628579.47
000300.SH,2006/11/22,1624.028,1610.049,1639.414,1600.383,1612.249,11.779,0.7306,57065495,38065264
000300.SH,2006/11/23,1634.914,1623.714,1642.808,1618.043,1624.028,10.886,0.6703,51360679,31474406.05
000300.SH,2006/11/24,1636.58,1629.894,1640.752,1611.547,1634.914,1.666,0.1019,49712096,32398044.93
000300.SH,2006/11/27,1651.801,1632.659,1651.801,1627.919,1636.58,15.221,0.93,47267270,32057818.42
000300.SH,2006/11/28,1644.014,1649.681,1656.188,1629.825,1651.801,-7.787,-0.4714,44762916,29502974.82
000300.SH,2006/11/29,1667.142,1617.69,1672.909,1604.815,1644.014,23.128,1.4068,45578411,30895012.01
000300.SH,2006/11/30,1714.358,1671.665,1714.493,1671.665,1667.142,47.216,2.8322,60216088,39869047.6
000300.SH,2006/12/1,1729.224,1719.278,1741.804,1715.786,1714.358,14.866,0.8671,58413581,41045221.08
000300.SH,2006/12/4,1780.736,1731.897,1780.801,1731.897,1729.224,51.512,2.9789,71434333,46947580.84
000300.SH,2006/12/5,1794.231,1785.443,1811.658,1777.432,1780.736,13.495,0.7578,67202576,47255774.61
000300.SH,2006/12/6,1779.411,1794.256,1806.645,1717.722,1794.231,-14.82,-0.826,81276700,53383291.51
000300.SH,2006/12/7,1775.714,1774.185,1820.719,1770.569,1779.411,-3.697,-0.2078,80487502,51388011.54
000300.SH,2006/12/8,1711.584,1752.771,1772.162,1710.001,1775.714,-64.13,-3.6115,66257746,41980241.16
000300.SH,2006/12/11,1789.924,1705.911,1790.115,1705.911,1711.584,78.34,4.577,51335975,33169358.58
000300.SH,2006/12/12,1802.788,1798.464,1819.802,1772.108,1789.924,12.864,0.7187,57833543,38702468
000300.SH,2006/12/13,1803.856,1805.424,1813.276,1779.558,1802.788,1.068,0.0592,48004458,33154391.17
000300.SH,2006/12/14,1836.143,1807.079,1836.194,1805.2,1803.856,32.287,1.7899,47206227,33323930.87
000300.SH,2006/12/15,1867.636,1842.883,1867.777,1832.514,1836.143,31.493,1.7152,49414441,36957407.98
000300.SH,2006/12/18,1916.108,1875.005,1918.291,1875.005,1867.636,48.472,2.5954,61892990,46530167.68
000300.SH,2006/12/19,1921.444,1924.799,1936.751,1882.541,1916.108,5.336,0.2785,67788935,48969821.69
000300.SH,2006/12/20,1936.547,1912.904,1936.802,1893.424,1921.444,15.103,0.786,56348502,39745359.73
000300.SH,2006/12/21,1908.985,1935.784,1945.473,1905.72,1936.547,-27.562,-1.4233,60225164,43437770.78
000300.SH,2006/12/22,1895.644,1896.48,1918.487,1880.566,1908.985,-13.341,-0.6989,46230501,34870781.84
000300.SH,2006/12/25,1939.104,1898.819,1957.466,1898.819,1895.644,43.46,2.2926,56251742,41951575.11
000300.SH,2006/12/26,1938.238,1941.795,1959.982,1914.975,1939.104,-0.866,-0.0447,56967383,39106900.2
000300.SH,2006/12/27,1982.877,1940.412,1983.109,1939.553,1938.238,44.639,2.3031,56005647,38961689.25
000300.SH,2006/12/28,1979.933,1988.016,2010.371,1964.973,1982.877,-2.944,-0.1485,63192834,45224328.17
000300.SH,2006/12/29,2041.047,1991.876,2052.861,1991.876,1979.933,61.114,3.0867,73851947,55716388.33
000300.SH,2007/1/4,2067.092,2073.25,2139.494,2054.242,2041.047,26.045,1.2761,106719707,82381072.59
