ts_code,trade_date,total_mv,float_mv,total_share,float_share,free_share,turnover_rate,turnover_rate_f,pe,pe_ttm,pb
000905.SH,2025-12-31,17462413714163.0,15262102732370.0,1237756523561.0,1117102941954.0,570529433628.0,1.74,3.41,36.46,33.8,2.32
000905.SH,2025-12-30,17458277177028.0,15252130864483.0,1237381711232.0,1117114651055.0,570488950029.0,1.76,3.44,36.45,33.79,2.32
000905.SH,2025-12-29,17411374793160.0,15195773303577.0,1236461334200.0,1116999355175.0,570499050640.0,1.78,3.49,36.35,33.7,2.32
000905.SH,2025-12-26,17475772721148.0,15242444531162.0,1236461577600.0,1116621355175.0,570485155618.0,1.78,3.49,36.49,33.83,2.33
000905.SH,2025-12-25,17365089304023.0,15144958029852.0,1236461577600.0,1116621355175.0,570470815192.0,1.51,2.95,36.26,33.61,2.31
000905.SH,2025-12-24,17240441689065.0,15029087878261.0,1236437571704.0,1116592873534.0,570442204306.0,1.51,2.96,36.0,33.37,2.3
000905.SH,2025-12-23,17027815936734.0,14841687489843.0,1236438970795.0,1116545293552.0,570406783892.0,1.55,3.04,35.55,32.96,2.27
000905.SH,2025-12-22,17023545808139.0,14810600181125.0,1236438933356.0,1115263740736.0,570392756715.0,1.6,3.12,35.54,32.95,2.27
000905.SH,2025-12-19,16832297543833.0,14649255193782.0,1236438933356.0,1115242248736.0,570292557551.0,1.6,3.14,35.14,32.58,2.24
000905.SH,2025-12-18,16681380697513.0,14508391292881.0,1236421362710.0,1115225335598.0,570218111958.0,1.39,2.72,34.83,32.29,2.22
000905.SH,2025-12-17,16759452657036.0,14579848984565.0,1236421325271.0,1115225298159.0,570180301019.0,1.56,3.06,34.99,32.44,2.23
000905.SH,2025-12-16,16457534846784.0,14317299807837.0,1236419012590.0,1115223400478.0,570048923175.0,1.54,3.02,34.36,31.86,2.19
000905.SH,2025-12-15,16712710559383.0,14530085610325.0,1236419012590.0,1115030121304.0,570064795319.0,1.54,3.02,34.89,32.35,2.23
000905.SH,2025-12-12,16781651393215.0,14808192449801.0,1259417767254.0,1136930667595.0,573417498162.0,1.75,3.46,35.76,32.66,2.23
000905.SH,2025-12-11,16581408432122.0,14634608646021.0,1259416817254.0,1136927595350.0,573414425917.0,1.6,3.17,35.34,32.27,2.2
000905.SH,2025-12-10,16745845898431.0,14787809624722.0,1259418724754.0,1136928184956.0,573431015523.0,1.35,2.69,35.69,32.59,2.22
000905.SH,2025-12-09,16673848797817.0,14719493106265.0,1259418724754.0,1136928184956.0,573430605523.0,1.47,2.91,35.53,32.45,2.21
000905.SH,2025-12-08,16782675050106.0,14815188854584.0,1259351954072.0,1136880482674.0,573305097858.0,1.69,3.36,35.77,32.67,2.23
000905.SH,2025-12-05,16620993424339.0,14674359515709.0,1259351954072.0,1136880661674.0,573254621496.0,1.48,2.94,35.42,32.35,2.21
000905.SH,2025-12-04,16407123469242.0,14502311049672.0,1259256902037.0,1136887856274.0,573261816096.0,1.24,2.46,34.97,31.94,2.18
000905.SH,2025-12-03,16376734211429.0,14477843842186.0,1259205518879.0,1136836459616.0,573207402374.0,1.39,2.75,34.9,31.88,2.12
000905.SH,2025-12-02,16462375999795.0,14552598210479.0,1259132831121.0,1136763452058.0,573129551716.0,1.32,2.61,35.08,32.04,2.19
000905.SH,2025-12-01,16603743820637.0,14669264201870.0,1259104001405.0,1136734570996.0,573100149268.0,1.57,3.12,35.39,32.32,2.21
000905.SH,2025-11-28,16454720717031.0,14527548432693.0,1259103995905.0,1136734565371.0,573093709384.0,1.23,2.45,35.07,32.03,2.19
000905.SH,2025-11-27,16272972551256.0,14373195832660.0,1259029018139.0,1136659257517.0,572940008141.0,1.21,2.41,34.68,31.67,2.16
000905.SH,2025-11-26,16305243853411.0,14403562927454.0,1259029027402.0,1136628527017.0,572893685984.0,1.31,2.6,34.75,31.74,2.17
000905.SH,2025-11-25,16282565014413.0,14387977369288.0,1259029141646.0,1136628079248.0,572852127415.0,1.43,2.84,34.7,31.69,2.16
000905.SH,2025-11-24,16106933543266.0,14224089756589.0,1259028945368.0,1136628423997.0,572861299437.0,1.46,2.9,34.33,31.35,2.14
000905.SH,2025-11-21,15982239898830.0,14121743657323.0,1258961765674.0,1136561472434.0,572665212992.0,1.84,3.65,34.06,31.11,2.12
000905.SH,2025-11-20,16528514849460.0,14560437571525.0,1258939913184.0,1135822368378.0,572610481714.0,1.41,2.79,35.23,32.17,2.2
000905.SH,2025-11-19,16665067596342.0,14681857671156.0,1258782512657.0,1135664967851.0,572449581187.0,1.43,2.84,35.52,32.44,2.21
000905.SH,2025-11-18,16734616134728.0,14741412400189.0,1258184573564.0,1135663226902.0,572446546776.0,1.78,3.53,35.66,32.57,2.22
000905.SH,2025-11-17,16942897422285.0,14924155394283.0,1258275965846.0,1135753737444.0,572891856015.0,1.79,3.54,36.11,32.98,2.25
000905.SH,2025-11-14,16967094618053.0,14927822599458.0,1258154554571.0,1133292220740.0,572458901934.0,1.82,3.6,36.16,33.03,2.26
000905.SH,2025-11-13,17228467608250.0,15157487609449.0,1258153528726.0,1133292153191.0,572464453685.0,1.76,3.49,36.72,33.53,2.29
000905.SH,2025-11-12,16974393741190.0,14942764437483.0,1258153528710.0,1133136113850.0,572379537191.0,1.64,3.24,36.18,33.14,2.26
000905.SH,2025-11-11,17052657131418.0,15031763696052.0,1258081177086.0,1133063794745.0,572307218086.0,1.69,3.35,36.34,33.29,2.27
000905.SH,2025-11-10,17150632190682.0,15127577862290.0,1257974238639.0,1132948726798.0,572100635117.0,1.81,3.57,36.55,33.48,2.28
000905.SH,2025-11-07,17097093012622.0,15079441856564.0,1257663773857.0,1132944964968.0,572095620287.0,1.7,3.37,36.44,33.38,2.27
000905.SH,2025-11-06,17141899375137.0,15105853633086.0,1257579315858.0,1132592261243.0,572062532070.0,1.78,3.53,36.53,33.46,2.28
000905.SH,2025-11-05,16880853730699.0,14881499391681.0,1257579315858.0,1132565782326.0,572020913643.0,1.73,3.42,35.98,32.95,2.25
000905.SH,2025-11-04,16829402873787.0,14830594505358.0,1257425516403.0,1132413456669.0,571869217066.0,1.71,3.38,35.87,32.85,2.24
000905.SH,2025-11-03,17103120334194.0,15064208008918.0,1257425774435.0,1132413368606.0,571776472901.0,1.96,3.88,36.45,33.39,2.28
000905.SH,2025-10-31,17108263139353.0,15054817214532.0,1257462990135.0,1132451998556.0,571800604161.0,2.05,4.06,36.46,33.4,2.28
000905.SH,2025-10-30,17216143500267.0,15168209487842.0,1257394666592.0,1132289818517.0,571108398973.0,2.15,4.26,36.69,33.73,2.3
000905.SH,2025-10-29,17420612375005.0,15355933673779.0,1257387122112.0,1132280200114.0,571300007346.0,1.98,3.92,37.13,34.32,2.34
000905.SH,2025-10-28,17105580340329.0,15073701550503.0,1257205338421.0,1132103041869.0,570680493455.0,1.79,3.54,36.45,34.03,2.3
000905.SH,2025-10-27,17190159507895.0,15142577888610.0,1257175988906.0,1132074218571.0,570153173730.0,2.05,4.07,36.64,34.56,2.32
000905.SH,2025-10-24,16911049295228.0,14902911478379.0,1257175753830.0,1132073865287.0,570006992421.0,1.73,3.43,36.04,34.39,2.29
000905.SH,2025-10-23,16667642164658.0,14689487910721.0,1257175740957.0,1132073456328.0,570006373130.0,1.67,3.31,35.52,33.95,2.26
000905.SH,2025-10-22,16645922311876.0,14661406280066.0,1257147529529.0,1132073456328.0,569938551728.0,1.5,2.98,35.48,33.9,2.26
000905.SH,2025-10-21,16771254389860.0,14771716524884.0,1257142909474.0,1132069163785.0,569869452425.0,1.82,3.61,35.74,34.16,2.28
000905.SH,2025-10-20,16501141453033.0,14540917631200.0,1257208554064.0,1132133583645.0,569933872285.0,1.56,3.1,35.17,33.66,2.24
000905.SH,2025-10-17,16386520923873.0,14432145007528.0,1257193612952.0,1131056283004.0,569934067635.0,1.77,3.51,34.92,33.44,2.23
000905.SH,2025-10-16,16860222170272.0,14844535176334.0,1257192916409.0,1131051884127.0,569926499932.0,1.72,3.42,35.93,34.43,2.29
000905.SH,2025-10-15,16992595883433.0,14974386133954.0,1257192128119.0,1131047422131.0,569914800091.0,1.92,3.82,36.21,34.7,2.31
000905.SH,2025-10-14,16775071422900.0,14786330422082.0,1257169118711.0,1131032529116.0,569914864682.0,2.45,4.87,35.75,34.27,2.28
000905.SH,2025-10-13,17161258852979.0,15117635101965.0,1257161562103.0,1131024972508.0,569898411551.0,2.28,4.53,36.57,35.05,2.33
000905.SH,2025-10-10,17222908595773.0,15163237079940.0,1257158911702.0,1130252975754.0,569854115539.0,2.32,4.6,36.7,35.18,2.34
000905.SH,2025-10-09,17541155850662.0,15414454818860.0,1257080895207.0,1130149651430.0,569756389421.0,2.51,4.97,37.38,35.83,2.38
000905.SH,2025-09-30,17245657396618.0,15147471415656.0,1257081114257.0,1129849816086.0,569718710422.0,1.95,3.87,36.75,35.23,2.34
000905.SH,2025-09-29,17097616536842.0,15028402408504.0,1257091035839.0,1129845885720.0,569681867659.0,2.07,4.1,36.44,34.92,2.32
000905.SH,2025-09-26,16867511083941.0,14815061586745.0,1257112383742.0,1129808136964.0,569540029114.0,1.87,3.71,35.95,34.45,2.29
000905.SH,2025-09-25,17083047737756.0,14990723847632.0,1257110751665.0,1129168816375.0,569470829971.0,2.09,4.15,36.41,34.89,2.32
000905.SH,2025-09-24,17053495583183.0,14973963643681.0,1257164360176.0,1129176632452.0,569503383557.0,2.13,4.22,36.34,34.83,2.31
000905.SH,2025-09-23,16730538281532.0,14696347615282.0,1257150719810.0,1129162912586.0,569347814907.0,2.49,4.94,35.66,34.17,2.27
000905.SH,2025-09-22,16849945705386.0,14787543294656.0,1257078997506.0,1129091688574.0,569347814907.0,2.05,4.07,35.91,34.42,2.29
000905.SH,2025-09-19,16742174630502.0,14696869978655.0,1257078997175.0,1128958186499.0,569338921684.0,2.4,4.77,35.68,34.2,2.27
000905.SH,2025-09-18,16804870340921.0,14747713091079.0,1257067430050.0,1128947421049.0,569315323714.0,3.09,6.12,35.81,34.33,2.28
000905.SH,2025-09-17,16947548773442.0,14880484903664.0,1257067430050.0,1128947421049.0,569314823714.0,2.29,4.54,36.12,34.62,2.3
000905.SH,2025-09-16,16803898288760.0,14729419661115.0,1257006516150.0,1128486483810.0,569231732163.0,2.15,4.26,35.81,34.32,2.28
000905.SH,2025-09-15,16700373453745.0,14628656327869.0,1257006515755.0,1128486483415.0,569215221728.0,2.11,4.19,35.59,34.11,2.27
000905.SH,2025-09-12,16697762820565.0,14664509781741.0,1256895436986.0,1128475583039.0,569067188043.0,2.36,4.68,35.59,34.11,2.26
000905.SH,2025-09-11,16634859080906.0,14624753458461.0,1256918067502.0,1128498213555.0,569068028022.0,2.16,4.29,35.45,33.98,2.26
000905.SH,2025-09-10,16243413206778.0,14259930002531.0,1256918046176.0,1128498192229.0,569112175909.0,1.68,3.34,34.62,33.18,2.2
000905.SH,2025-09-09,16259344830299.0,14260184186677.0,1256918865461.0,1128289640541.0,569609039937.0,2.0,3.96,34.65,33.21,2.2
000905.SH,2025-09-08,16374215258954.0,14352861359600.0,1256918865461.0,1128089463030.0,569583507126.0,2.16,4.29,34.9,33.45,2.22
000905.SH,2025-09-05,16200567103849.0,14161982933342.0,1256922228557.0,1125885622631.0,569558491950.0,2.14,4.23,34.53,33.09,2.2
000905.SH,2025-09-04,15712237918510.0,13741530394171.0,1255608626585.0,1125886468031.0,569599423540.0,2.4,4.75,33.49,32.09,2.13
000905.SH,2025-09-03,16092411304172.0,14061662047507.0,1255653926285.0,1125931767731.0,569625023240.0,2.3,4.55,34.3,32.87,2.18
000905.SH,2025-09-02,16314599096121.0,14257085946972.0,1255591652441.0,1124440922459.0,569578685696.0,2.62,5.16,34.77,33.32,2.21
000905.SH,2025-09-01,16606171883375.0,14533765690938.0,1255934511752.0,1124783781770.0,569876709589.0,2.54,5.02,35.39,33.92,2.25
000905.SH,2025-08-29,16430968300552.0,14408424477308.0,1256288480304.0,1124703169447.0,569902093477.0,2.5,4.93,35.02,33.33,2.24
000905.SH,2025-08-28,16333508064727.0,14351478528528.0,1256288318845.0,1124647922082.0,570156460329.0,2.74,5.4,34.81,33.4,2.23
000905.SH,2025-08-27,16014088940787.0,14066679721035.0,1256205943542.0,1124631061665.0,570263783146.0,2.92,5.75,34.13,32.73,2.19
000905.SH,2025-08-26,16268715032549.0,14288535421119.0,1256204283005.0,1124608043417.0,570346523101.0,2.5,4.94,34.67,33.09,2.23
000905.SH,2025-08-25,16259013599157.0,14272222656966.0,1256214282949.0,1124714196579.0,570422656133.0,2.97,5.85,34.65,33.13,2.24
000905.SH,2025-08-22,15962648512936.0,14016806228373.0,1256214272391.0,1124767657946.0,570445856462.0,2.28,4.5,34.02,32.59,2.2
000905.SH,2025-08-21,15698224079575.0,13790889002275.0,1256123138278.0,1124632867092.0,570421789962.0,2.16,4.25,33.46,32.02,2.17
000905.SH,2025-08-20,15727815351436.0,13827531919026.0,1256075492696.0,1124633080237.0,570351269910.0,2.17,4.28,33.52,32.11,2.17
000905.SH,2025-08-19,15560097139800.0,13682754809033.0,1256075499363.0,1124633062082.0,570199423472.0,2.25,4.43,33.16,31.78,2.15
000905.SH,2025-08-18,15608754130778.0,13711109077080.0,1256050451601.0,1124570122475.0,569904620984.0,2.69,5.31,33.26,31.94,2.16
000905.SH,2025-08-15,15387620477235.0,13504323781000.0,1256061117401.0,1123207228427.0,569915559091.0,2.18,4.3,32.79,31.57,2.13
000905.SH,2025-08-14,15065020540650.0,13220422121776.0,1255013703851.0,1122136333727.0,568872345483.0,2.04,4.02,32.11,30.95,2.09
000905.SH,2025-08-13,15247877213917.0,13380984687870.0,1254995652291.0,1122116017716.0,568850864472.0,1.93,3.8,32.5,31.33,2.11
000905.SH,2025-08-12,15053553078571.0,13207779726672.0,1254995652291.0,1122115900326.0,568796851070.0,1.5,2.96,32.08,30.93,2.08
000905.SH,2025-08-11,15000206219814.0,13161206604769.0,1255047126494.0,1122170789529.0,568850693932.0,1.56,3.07,31.97,30.82,2.08
000905.SH,2025-08-08,14854454720853.0,13036681421629.0,1255047453274.0,1122166772609.0,568846677012.0,1.54,3.03,31.66,30.52,2.06
000905.SH,2025-08-07,14886695929847.0,13053061398966.0,1255047335884.0,1122166172610.0,568802999222.0,1.52,3.0,31.73,30.58,2.06
000905.SH,2025-08-06,14969940158463.0,13097570105157.0,1255155054594.0,1122166172459.0,568768166751.0,1.48,2.92,31.9,30.85,2.07
000905.SH,2025-08-05,14854282334487.0,12988145737080.0,1255103999226.0,1122110176315.0,568708860507.0,1.37,2.71,31.66,30.61,2.06
000905.SH,2025-08-04,14752786050583.0,12889725579542.0,1255117664284.0,1121950222828.0,568678018296.0,1.32,2.61,31.44,30.46,2.04
000905.SH,2025-08-01,14640363507887.0,12798161271518.0,1254884270743.0,1121933545650.0,568631346757.0,1.48,2.92,31.2,30.25,2.03
000905.SH,2025-07-31,14671085183644.0,12826901533231.0,1254881507178.0,1121930782085.0,568622590932.0,2.0,3.94,31.27,30.31,2.03
000905.SH,2025-07-30,14893585073371.0,13024674222890.0,1254901555478.0,1121931730952.0,568629976627.0,1.89,3.73,31.74,30.78,2.06
000905.SH,2025-07-29,14987058240865.0,13102631292323.0,1254929181053.0,1121931986207.0,568583822399.0,1.8,3.55,31.94,30.97,2.07
000905.SH,2025-07-28,14900072498757.0,13032043860578.0,1254917960791.0,1121932734469.0,568550594868.0,1.91,3.77,31.75,30.79,2.06
000905.SH,2025-07-25,14852516633005.0,12994047942817.0,1254917910191.0,1121731240887.0,568501972633.0,2.11,4.17,31.65,30.73,2.06
000905.SH,2025-07-24,14862817915954.0,13000005027922.0,1254933319880.0,1121742394543.0,568512027174.0,2.39,4.72,31.68,30.76,2.06
000905.SH,2025-07-23,14655226945856.0,12807791711616.0,1254934460202.0,1121611679251.0,568373603382.0,2.3,4.55,31.23,30.33,2.03
000905.SH,2025-07-22,14690310871947.0,12840540999214.0,1254936340730.0,1121611098050.0,568373022181.0,2.2,4.33,31.31,30.4,2.03
000905.SH,2025-07-21,14552380962747.0,12696203485797.0,1254923617781.0,1120952040626.0,568409341752.0,1.85,3.65,31.01,30.12,2.01
000905.SH,2025-07-18,14417799464353.0,12556148773016.0,1254929211831.0,1120942724356.0,568420519746.0,1.37,2.69,30.73,29.85,1.99
000905.SH,2025-07-17,14374373082487.0,12515936166175.0,1254929211710.0,1120942724235.0,568420519746.0,1.34,2.63,30.63,29.75,1.99
000905.SH,2025-07-16,14219560333577.0,12388975196030.0,1254975837795.0,1120992836820.0,568489739352.0,1.33,2.61,30.3,29.43,1.97
000905.SH,2025-07-15,14226358394033.0,12396876199066.0,1254974802495.0,1120991256920.0,568535046072.0,1.69,3.34,30.32,29.45,1.97
000905.SH,2025-07-14,14229596320270.0,12419267928705.0,1255002340057.0,1121017202357.0,568560991509.0,1.69,3.33,30.33,29.47,1.97
000905.SH,2025-07-11,14238892539483.0,12417464504554.0,1255002335057.0,1120885584390.0,568970143646.0,1.98,3.91,30.35,29.49,1.97
000905.SH,2025-07-10,14139577941177.0,12331038295629.0,1255066922067.0,1120951035993.0,569017588767.0,1.57,3.1,30.13,29.28,1.95
000905.SH,2025-07-09,14065409214166.0,12264786070565.0,1255030624531.0,1120945460142.0,569111817622.0,1.47,2.9,29.98,29.13,1.94
000905.SH,2025-07-08,14108081783286.0,12305479608173.0,1255027166891.0,1120915212927.0,569405896468.0,1.5,2.96,30.07,29.22,1.95
000905.SH,2025-07-07,13943993269549.0,12155202149324.0,1255027711071.0,1120754802244.0,568923890854.0,1.22,2.41,29.72,28.88,1.92
000905.SH,2025-07-04,13951377441419.0,12158553959033.0,1254924129219.0,1120729767762.0,568901762352.0,1.47,2.9,29.73,28.89,1.93
000905.SH,2025-07-03,13975074100886.0,12171482002248.0,1255008426056.0,1120728874281.0,569343336614.0,1.16,2.28,29.78,28.94,1.93
000905.SH,2025-07-02,13913206113580.0,12119243364290.0,1254808852917.0,1120538834500.0,569449137047.0,1.45,2.85,29.65,28.81,1.92
000905.SH,2025-07-01,14010984542079.0,12190743690468.0,1255102586483.0,1120820657129.0,569517552327.0,1.38,2.71,29.86,29.01,1.93
000905.SH,2025-06-30,13948490686391.0,12143811598462.0,1255128305003.0,1120843460451.0,569355368354.0,1.48,2.92,29.73,28.88,1.92
000905.SH,2025-06-27,13843073427247.0,12024751297392.0,1254947219403.0,1120256788394.0,569310129954.0,1.78,3.5,29.5,28.67,1.91
000905.SH,2025-06-26,13813505208646.0,11975287096039.0,1254684390799.0,1119992694645.0,569074735805.0,1.61,3.17,29.44,28.61,1.9
000905.SH,2025-06-25,13872222276394.0,12023515308073.0,1254684390799.0,1119992694645.0,569060948944.0,1.65,3.24,29.56,28.73,1.91
000905.SH,2025-06-24,13651528771910.0,11827859688575.0,1254684390799.0,1119991026728.0,569078144504.0,1.27,2.5,29.09,28.27,1.88
000905.SH,2025-06-23,13443385977874.0,11650231941624.0,1253208404039.0,1119991047353.0,568982239215.0,1.0,1.96,28.65,27.84,1.85
000905.SH,2025-06-20,13363128497045.0,11570495711716.0,1253202081561.0,1116098512670.0,568927729210.0,0.91,1.79,28.48,27.67,1.84
000905.SH,2025-06-19,13450346531365.0,11647054383772.0,1252979633392.0,1115913696070.0,568742527710.0,1.12,2.21,28.67,27.85,1.85
000905.SH,2025-06-18,13609008220069.0,11787679666279.0,1252461676468.0,1115387823063.0,568382852244.0,1.01,1.98,29.0,28.18,1.87
000905.SH,2025-06-17,13623634849742.0,11804047314946.0,1252459962410.0,1115385266986.0,568342543117.0,1.09,2.14,29.03,28.21,1.87
000905.SH,2025-06-16,13676780006934.0,11839486743624.0,1252460072410.0,1115371158018.0,568300926804.0,1.15,2.26,29.15,28.32,1.88
000905.SH,2025-06-13,13322165360951.0,11689403221224.0,1265122396871.0,1125747735941.0,575792740717.0,1.49,2.91,29.77,29.02,1.81
000905.SH,2025-06-12,13435389702367.0,11794714021330.0,1264797076172.0,1124785945854.0,575337172774.0,1.12,2.18,30.02,29.27,1.82
000905.SH,2025-06-11,13419711924898.0,11784016253722.0,1264801373286.0,1124780457876.0,575306965675.0,1.1,2.15,29.98,29.24,1.82
000905.SH,2025-06-10,13347195454024.0,11718350105689.0,1264809123255.0,1124788653400.0,575287803993.0,1.23,2.4,29.82,29.08,1.8
000905.SH,2025-06-09,13453265781078.0,11805462152467.0,1264809123195.0,1124788623340.0,575316583176.0,1.14,2.23,30.06,29.31,1.82
000905.SH,2025-06-06,13360125407364.0,11713744531336.0,1264744497466.0,1124657245338.0,575323196397.0,0.96,1.88,29.85,29.11,1.8
000905.SH,2025-06-05,13359237805593.0,11720935541052.0,1264741296918.0,1124658149152.0,575324100211.0,1.11,2.18,29.85,29.1,1.8
000905.SH,2025-06-04,13303899419088.0,11671145387420.0,1264442608316.0,1124357053911.0,575145416692.0,1.03,2.02,29.72,28.98,1.79
000905.SH,2025-06-03,13212478698506.0,11586954712517.0,1262983985544.0,1123132547557.0,573893125319.0,1.09,2.14,29.52,28.78,1.78
000905.SH,2025-05-30,13152184690625.0,11540271929458.0,1262969693796.0,1123133236432.0,573893125319.0,0.98,1.92,29.39,28.65,1.77
000905.SH,2025-05-29,13255401537447.0,11632539700554.0,1262679477684.0,1122870990608.0,573592866309.0,1.02,2.0,29.62,28.88,1.78
000905.SH,2025-05-28,13077509775207.0,11474161070327.0,1262683796884.0,1122870978420.0,573608173331.0,0.85,1.65,29.22,28.49,1.76
000905.SH,2025-05-27,13104085410485.0,11494533053106.0,1262691271675.0,1122866477181.0,573498663169.0,0.85,1.66,29.28,28.55,1.76
000905.SH,2025-05-26,13131813810313.0,11520607254867.0,1262699528676.0,1122874481065.0,573507830076.0,0.87,1.69,29.34,28.61,1.77
000905.SH,2025-05-23,13095610125691.0,11484611324131.0,1262691069699.0,1122870627010.0,573500280179.0,1.02,1.99,29.26,28.53,1.76
000905.SH,2025-05-22,13208258435676.0,11583874040250.0,1262691035810.0,1122868774032.0,573498427201.0,0.97,1.9,29.51,28.77,1.77
000905.SH,2025-05-21,13330090092082.0,11692456059556.0,1262620936112.0,1122814930960.0,573467269147.0,1.03,2.02,29.78,29.04,1.79
000905.SH,2025-05-20,13311711069650.0,11676924280908.0,1262620934294.0,1122806934233.0,573459272420.0,1.04,2.04,29.74,29.0,1.79
000905.SH,2025-05-19,13269255316896.0,11626755562986.0,1262620934195.0,1122760778486.0,573440196791.0,1.03,2.01,29.65,28.91,1.78
000905.SH,2025-05-16,13237721075667.0,11603174129717.0,1262622997933.0,1122758236114.0,573436748019.0,1.04,2.04,29.58,28.84,1.78
000905.SH,2025-05-15,13246003050878.0,11605256453228.0,1262634115960.0,1122769354141.0,573483050447.0,1.2,2.36,29.6,28.86,1.78
000905.SH,2025-05-14,13422815567189.0,11759975269754.0,1262641360421.0,1122769353302.0,573466894308.0,1.39,2.73,29.99,29.24,1.8
000905.SH,2025-05-13,13375254340206.0,11722185930018.0,1262488567437.0,1122769353302.0,573296515166.0,1.23,2.41,29.88,29.14,1.79
000905.SH,2025-05-12,13414697076567.0,11741783922464.0,1262488567437.0,1122769353302.0,573300728676.0,1.21,2.37,29.97,29.22,1.8
000905.SH,2025-05-09,13222056906180.0,11598901167926.0,1262486437073.0,1122222510200.0,573266888112.0,1.1,2.16,29.54,28.8,1.77
000905.SH,2025-05-08,13330508408436.0,11689081851870.0,1262455589273.0,1122219855600.0,573312214172.0,1.21,2.37,29.78,29.04,1.79
000905.SH,2025-05-07,13250785792130.0,11645649314986.0,1262455589273.0,1122219579440.0,573235510129.0,1.52,2.98,29.61,28.87,1.78
000905.SH,2025-05-06,13201509547111.0,11615112775781.0,1262455590799.0,1122155605047.0,573323270358.0,1.45,2.84,29.5,28.76,1.77
000905.SH,2025-04-30,12976093897845.0,11411875015842.0,1262455372306.0,1121964662871.0,573778957127.0,1.23,2.41,28.99,28.27,1.74
000905.SH,2025-04-29,12926349630144.0,11369975451440.0,1262455404706.0,1121964662871.0,574709330259.0,1.13,2.21,28.36,28.13,1.74
000905.SH,2025-04-28,12929556722820.0,11364477196981.0,1262454528155.0,1121812209173.0,574867368878.0,1.21,2.37,27.59,28.04,1.74
000905.SH,2025-04-25,12989800661007.0,11421162156769.0,1262454509221.0,1121810829865.0,581832966492.0,1.25,2.41,27.03,28.04,1.76
000905.SH,2025-04-24,12948859966199.0,11388098154558.0,1262454498248.0,1122017077936.0,582141070428.0,1.09,2.11,26.84,27.83,1.76
000905.SH,2025-04-23,13001389717769.0,11435491284001.0,1262451461766.0,1122001639953.0,582205530428.0,1.13,2.18,26.64,27.84,1.77
000905.SH,2025-04-22,12983142998135.0,11421126782377.0,1262479427515.0,1122000243203.0,582627441313.0,1.11,2.14,26.31,27.74,1.77
000905.SH,2025-04-21,13011733410530.0,11437546638823.0,1262479427515.0,1121957406760.0,582641564467.0,1.1,2.11,26.5,27.92,1.78
000905.SH,2025-04-18,12836314868562.0,11262977653665.0,1262479427515.0,1121589768566.0,582773952935.0,1.0,1.92,25.91,27.36,1.75
000905.SH,2025-04-17,12838998875694.0,11260765223719.0,1262478088435.0,1121583854608.0,582791699829.0,1.01,1.95,26.06,27.41,1.75
000905.SH,2025-04-16,12836971420063.0,11258433602532.0,1262478088435.0,1121583854608.0,582791699829.0,1.18,2.27,26.06,27.38,1.75
000905.SH,2025-04-15,12939322288553.0,11350547622380.0,1262625189435.0,1121583855058.0,582666433479.0,1.1,2.12,26.25,27.62,1.77
000905.SH,2025-04-14,12995036850610.0,11399606689816.0,1262594557150.0,1121578782379.0,582562187754.0,1.39,2.67,25.84,27.73,1.78
000905.SH,2025-04-11,12893624014399.0,11304017199748.0,1262594557150.0,1121512984801.0,582515272824.0,1.47,2.82,25.71,27.48,1.76
000905.SH,2025-04-10,12826228438985.0,11253064615966.0,1262594538249.0,1121494646137.0,582403834048.0,1.89,3.64,25.49,27.28,1.76
000905.SH,2025-04-09,12597851177923.0,11038211120204.0,1262594537379.0,1121127705215.0,582403834048.0,2.19,4.21,25.07,26.79,1.73
000905.SH,2025-04-08,12332493339977.0,10817374174142.0,1262664623948.0,1121196952970.0,582504906680.0,2.0,3.84,24.5,26.09,1.69
000905.SH,2025-04-07,12199526550844.0,10711884648346.0,1262664658033.0,1121196952970.0,582609285115.0,2.11,4.06,24.23,25.8,1.67
000905.SH,2025-04-03,13472224828709.0,11794930455963.0,1262665120933.0,1120740002810.0,582593203379.0,1.2,2.32,26.78,28.5,1.85
000905.SH,2025-04-02,13568135494859.0,11886582870707.0,1262527123224.0,1120811791090.0,582557504060.0,1.0,1.93,26.97,28.72,1.86
000905.SH,2025-04-01,13558033007834.0,11874957549269.0,1262522009297.0,1120796593066.0,582569906988.0,1.22,2.34,26.92,28.71,1.86
000905.SH,2025-03-31,13458171520351.0,11792356606035.0,1262515125511.0,1120792279499.0,582600690086.0,1.38,2.65,26.64,28.43,1.85
000905.SH,2025-03-28,13589650329937.0,11900765772147.0,1262514744400.0,1119260548792.0,582454210228.0,1.2,2.31,26.47,28.49,1.86
000905.SH,2025-03-27,13682852066543.0,11977294488883.0,1262511061922.0,1119266258693.0,582450530203.0,1.2,2.31,26.82,28.73,1.88
000905.SH,2025-03-26,13663588461325.0,11962547775907.0,1262469706122.0,1119262253828.0,582152109397.0,1.22,2.35,26.71,28.73,1.87
000905.SH,2025-03-25,13660814956833.0,11957791355190.0,1262437502110.0,1119217808279.0,581282664280.0,1.32,2.54,26.77,28.77,1.87
000905.SH,2025-03-24,13692800735323.0,11982620205999.0,1262433427863.0,1119213434729.0,581025963203.0,1.51,2.91,26.64,28.79,1.88
000905.SH,2025-03-21,13699012900145.0,11984021319421.0,1262426185925.0,1119212262576.0,580476941087.0,1.56,3.0,26.4,28.76,1.88
