ts_code,trade_date,total_mv,float_mv,total_share,float_share,free_share,turnover_rate,turnover_rate_f,pe,pe_ttm,pb
399006.SZ,2014/3/19,9.38678E+11,5.86921E+11,33072154745,21686374956,15484000810,1.93,2.7,69.02,61.01,6.24
399006.SZ,2014/3/20,9.06861E+11,5.67219E+11,33218663947,21773264927,15592714144,2.15,3,65.84,58.93,6.03
399006.SZ,2014/3/21,9.07903E+11,5.66238E+11,33329917287,21771256442,15701795693,2.05,2.84,65.92,59,6.04
399006.SZ,2014/3/24,8.94081E+11,5.58392E+11,33329917287,21806088970,15736628221,1.8,2.49,64.44,58.1,5.95
399006.SZ,2014/3/25,8.92037E+11,5.57148E+11,33329917287,21804959070,15725780842,1.42,1.97,64.81,57.98,5.93
399006.SZ,2014/3/26,9.0775E+11,5.68697E+11,33361691782,21883137319,15693664340,1.77,2.47,65.53,59.07,6.01
399006.SZ,2014/3/27,8.77294E+11,5.49547E+11,33364989842,21892020395,15693686680,1.87,2.6,61.35,57.09,5.81
399006.SZ,2014/3/28,8.53249E+11,5.33768E+11,33433548176,21892946746,15700217303,2.09,2.92,58.41,55.47,5.6
399006.SZ,2014/3/31,8.50987E+11,5.34625E+11,33433548176,21996164734,15738574999,1.29,1.8,57.87,55.32,5.58
399006.SZ,2014/4/1,8.98088E+11,5.53112E+11,32760967517,21059139760,15321927954,1.48,2.03,59.94,55.47,5.9
399006.SZ,2014/4/2,8.80809E+11,5.42367E+11,32866233517,21138238517,15378082684,1.54,2.11,58.29,54.41,5.79
399006.SZ,2014/4/3,8.79972E+11,5.41644E+11,33065311617,21295112472,15470719166,1.42,1.95,56.17,54.36,5.79
399006.SZ,2014/4/4,8.93969E+11,5.50286E+11,33393391617,21458479423,15588057194,1.29,1.78,57.06,55.23,5.9
399006.SZ,2014/4/8,8.96655E+11,5.52354E+11,33393391617,21459170743,15588057194,1.77,2.43,57.47,55.39,5.91
399006.SZ,2014/4/9,9.09651E+11,5.60421E+11,33434382187,21457344207,15588748514,1.91,2.62,57.76,56.15,5.97
399006.SZ,2014/4/10,9.17472E+11,5.64758E+11,33473382187,21481520372,15586921978,2.19,3.02,57.59,56.63,6.02
399006.SZ,2014/4/11,9.06803E+11,5.57932E+11,33581349285,21539833402,15652250242,1.63,2.24,56.2,55.87,5.94
399006.SZ,2014/4/14,9.10985E+11,5.61791E+11,33581349285,21540230903,15627072743,1.56,2.14,56.46,56.13,5.97
399006.SZ,2014/4/15,9.09221E+11,5.73111E+11,33581769163,21911229738,15645120684,1.53,2.15,55.85,56.15,5.95
399006.SZ,2014/4/16,9.02305E+11,5.68875E+11,33657759163,21939744177,15678994700,1.19,1.66,55.84,55.73,5.9
399006.SZ,2014/4/17,9.07449E+11,5.72011E+11,34272975547,22302466000,15947179124,1.27,1.78,56.15,56.02,5.94
399006.SZ,2014/4/18,9.13413E+11,5.7639E+11,34274570763,22312500591,15884396115,1.37,1.92,57.1,56.32,5.98
399006.SZ,2014/4/21,9.05005E+11,5.73867E+11,34274582763,22435204641,15933125914,1.57,2.21,56.51,55.65,5.92
399006.SZ,2014/4/22,8.86542E+11,5.61824E+11,34575329224,22596893358,16056259499,1.62,2.28,55.28,54.63,5.79
399006.SZ,2014/4/23,8.79662E+11,5.58183E+11,34672111183,22638439167,16113996114,1.31,1.84,54.78,53.96,5.72
399006.SZ,2014/4/24,8.76998E+11,5.55064E+11,34797551027,22667075647,16064718293,1.4,1.98,54.39,53.19,5.64
399006.SZ,2014/4/25,8.58146E+11,5.43486E+11,34797551027,22686654326,16192242257,1.26,1.76,53.14,51.67,5.47
399006.SZ,2014/4/28,8.35877E+11,5.29094E+11,34797551027,22689436920,16121632825,1.45,2.04,51.76,50.14,5.33
399006.SZ,2014/4/29,8.42143E+11,5.32966E+11,35254515646,22894731368,16289757800,1.18,1.66,52.15,50.37,5.37
399006.SZ,2014/4/30,8.53106E+11,5.40552E+11,35254515646,22894731366,16303582800,1.19,1.67,52.9,50.99,5.44
399006.SZ,2014/5/5,8.65437E+11,5.52272E+11,35254515646,23016739806,16311423266,1.15,1.63,53.66,51.73,5.52
399006.SZ,2014/5/6,8.74882E+11,5.58379E+11,35254515646,23016739806,16200043416,1.49,2.11,54.25,52.29,5.58
399006.SZ,2014/5/7,8.5747E+11,5.48383E+11,35481142941,23246939721,16282023625,1.3,1.86,53.17,51.25,5.47
399006.SZ,2014/5/8,8.52074E+11,5.44145E+11,35705899124,23319539721,16435472869,1.15,1.63,52.84,50.93,5.41
399006.SZ,2014/5/9,8.37215E+11,5.34825E+11,35708046155,23321426777,16435155169,1.29,1.83,51.91,50.04,5.31
399006.SZ,2014/5/12,8.50329E+11,5.45575E+11,35708046155,23416443615,16469045316,1.37,1.94,52.73,50.82,5.4
399006.SZ,2014/5/13,8.48466E+11,5.45406E+11,36321889392,23837747514,16755249629,1.32,1.88,52.61,50.71,5.4
399006.SZ,2014/5/14,8.51803E+11,5.46545E+11,36360588729,23837747514,16767576129,1.09,1.55,52.82,50.91,5.38
399006.SZ,2014/5/15,8.36324E+11,5.36495E+11,36578771166,24013965113,16833021307,1.4,1.99,51.86,49.99,5.28
399006.SZ,2014/5/16,8.1927E+11,5.26148E+11,36780845066,24146833512,16922872595,1.44,2.05,50.8,48.97,5.18
399006.SZ,2014/5/19,8.206E+11,5.26662E+11,37128614078,24392525735,17090561387,1.1,1.57,50.88,49.05,5.19
399006.SZ,2014/5/20,8.31542E+11,5.33529E+11,38029693089,25011274583,17499693797,1.38,1.97,51.56,49.7,5.26
399006.SZ,2014/5/21,8.39987E+11,5.39338E+11,38370153173,25302004111,17777640086,1.13,1.61,52.09,50.2,5.32
399006.SZ,2014/5/22,8.47758E+11,5.44977E+11,38370153173,25321063487,17776933605,1.73,2.46,52.57,50.67,5.37
399006.SZ,2014/5/23,8.65867E+11,5.56127E+11,39456450001,26075162689,18269115495,1.78,2.54,53.69,51.75,5.49
399006.SZ,2014/5/26,8.81894E+11,5.66353E+11,39994050001,26482284542,18598982974,2.28,3.24,54.69,52.71,5.6
399006.SZ,2014/5/27,8.72632E+11,5.60577E+11,39994050001,26483782193,18598982974,1.72,2.45,54.11,52.16,5.54
399006.SZ,2014/5/28,8.9404E+11,5.75686E+11,40485093205,26737260901,18795906350,2.31,3.29,55.44,53.43,5.67
399006.SZ,2014/5/29,8.77083E+11,5.63401E+11,40483875205,26688434175,18756779624,1.87,2.66,54.39,52.42,5.56
399006.SZ,2014/5/30,8.79695E+11,5.65348E+11,41395327830,27168172764,19189223406,1.67,2.37,54.55,52.58,5.58
399006.SZ,2014/6/3,8.80921E+11,5.66031E+11,41395327830,27168172764,19162331184,1.74,2.47,54.63,52.65,5.59
399006.SZ,2014/6/4,8.81419E+11,5.66218E+11,41478845580,27212677128,19198762493,1.91,2.7,54.66,52.68,5.59
399006.SZ,2014/6/5,9.0431E+11,5.81096E+11,41476939180,27212770728,19198856093,2.57,3.64,56.08,54.05,5.74
399006.SZ,2014/6/6,9.00518E+11,5.7943E+11,41725732343,27441763800,19315035657,2.33,3.31,55.84,53.82,5.72
399006.SZ,2014/6/9,8.85186E+11,5.72886E+11,41725634843,27524490136,19279657276,1.84,2.63,54.89,52.91,5.62
399006.SZ,2014/6/10,9.02261E+11,5.84277E+11,41726263396,27545061895,19279657276,2.27,3.25,55.95,53.93,5.73
399006.SZ,2014/6/11,9.14028E+11,5.90766E+11,41850072987,27548662701,19294647234,2.32,3.31,56.68,54.63,5.76
399006.SZ,2014/6/12,9.11965E+11,5.86523E+11,42567264987,28061327571,19679428204,2.23,3.18,56.55,54.51,5.76
399006.SZ,2014/6/13,9.23785E+11,5.94905E+11,43080827987,28205550663,19869627060,2.41,3.42,57.28,55.21,5.83
399006.SZ,2014/6/16,9.30879E+11,6.02608E+11,43080827987,28346557293,19901604258,2.5,3.56,57.72,55.64,5.88
399006.SZ,2014/6/17,9.2011E+11,5.94906E+11,43259117578,28454316174,20008986247,2.16,3.08,57.06,54.99,5.81
399006.SZ,2014/6/18,9.11411E+11,5.89934E+11,43508867578,28677376070,19993759717,1.87,2.69,56.52,54.47,5.76
399006.SZ,2014/6/19,8.83065E+11,5.71444E+11,43850095914,28942045941,20185671769,2.13,3.06,54.76,52.78,5.58
399006.SZ,2014/6/20,8.91237E+11,5.77441E+11,44078191914,29172333451,20261917345,1.48,2.13,55.26,53.27,5.63
399006.SZ,2014/6/23,9.09828E+11,5.89808E+11,44079301914,29199858451,20261271845,1.77,2.56,56.42,54.38,5.75
399006.SZ,2014/6/24,9.14846E+11,5.9317E+11,44076723514,29199826951,20261271845,1.71,2.46,56.73,54.68,5.78
399006.SZ,2014/6/25,9.08071E+11,5.8885E+11,44076723514,29201318701,20261271845,1.61,2.32,56.31,54.27,5.74
399006.SZ,2014/6/26,9.2576E+11,6.01392E+11,44079036942,29203543729,20264988623,2.13,3.07,57.41,55.33,5.85
399006.SZ,2014/6/27,9.27608E+11,6.02355E+11,44079036942,29208854124,20270299018,2.17,3.12,57.52,55.44,5.86
399006.SZ,2014/6/30,9.39448E+11,6.09559E+11,44413448964,29411974664,20455880819,2.36,3.4,58.25,56.15,5.94
399006.SZ,2014/7/1,9.63226E+11,6.15356E+11,44445939148,28881234892,20443902069,2.33,3.29,58.93,56.91,5.99
399006.SZ,2014/7/2,9.68855E+11,6.18602E+11,44445939148,28881234892,20451621955,2.38,3.36,59.27,57.24,5.99
399006.SZ,2014/7/3,9.71185E+11,6.20258E+11,44445939148,28881641731,20451621955,2.94,4.16,59.42,57.38,6.01
399006.SZ,2014/7/4,9.63754E+11,6.15707E+11,44703660076,29056879032,20602475325,2.52,3.55,58.96,56.94,5.96
399006.SZ,2014/7/7,9.51513E+11,6.11597E+11,44703660076,29213060908,20638499059,2.43,3.43,58.21,56.21,5.89
399006.SZ,2014/7/8,9.62872E+11,6.1914E+11,44703660076,29212849789,20739785201,2.4,3.38,58.91,56.89,5.96
399006.SZ,2014/7/9,9.44338E+11,6.07618E+11,44807660075,29264362098,20750353791,2.76,3.89,57.77,55.79,5.85
399006.SZ,2014/7/10,9.30672E+11,5.99013E+11,45027856211,29365475346,20849367422,2.26,3.19,56.94,54.98,5.76
399006.SZ,2014/7/11,9.27393E+11,5.96996E+11,45027856211,29365475346,20849367422,2.03,2.87,56.74,54.79,5.74
399006.SZ,2014/7/14,9.35738E+11,6.01629E+11,45212059520,29482739244,20923781549,2.32,3.27,57.25,55.26,5.76
399006.SZ,2014/7/15,9.17965E+11,5.90811E+11,45212059520,29482739244,20923781549,2.33,3.29,56.16,54.18,5.65
399006.SZ,2014/7/16,9.02018E+11,5.80991E+11,45212227216,29482739244,20923781549,2.16,3.04,55.18,53.24,5.55
399006.SZ,2014/7/17,8.97682E+11,5.78622E+11,45212227216,29482739244,20923781549,1.58,2.23,54.92,52.99,5.53
399006.SZ,2014/7/18,8.93446E+11,5.75659E+11,45212227216,29482761344,20923781549,1.44,2.04,54.66,52.74,5.5
399006.SZ,2014/7/21,8.94281E+11,5.77245E+11,45212227216,29513263056,20932953049,1.61,2.27,54.71,52.78,5.51
399006.SZ,2014/7/22,9.08428E+11,5.87029E+11,45212187216,29513248131,20932938124,1.77,2.49,55.58,53.62,5.59
399006.SZ,2014/7/23,8.84165E+11,5.71438E+11,45212187216,29513248131,20934438124,1.95,2.75,54.09,52.19,5.44
399006.SZ,2014/7/24,8.70507E+11,5.62809E+11,45228863516,29529924431,20951114424,1.98,2.79,53.26,51.35,5.35
399006.SZ,2014/7/25,8.80107E+11,5.68924E+11,45228863516,29529924231,20951114424,1.44,2.03,53.84,51.91,5.41
399006.SZ,2014/7/28,8.99284E+11,5.80815E+11,45228863516,29529924231,20951995816,1.91,2.69,55.02,53.04,5.53
399006.SZ,2014/7/29,9.10867E+11,5.88786E+11,45228599516,29530104231,20955975814,2.06,2.9,55.73,53.42,5.59
399006.SZ,2014/7/30,9.17789E+11,5.93803E+11,45230450456,29531955171,20957826754,1.91,2.7,56.15,53.35,5.62
399006.SZ,2014/7/31,9.19915E+11,5.94741E+11,45230450456,29536087106,20957826754,1.73,2.44,56.28,52.96,5.63
399006.SZ,2014/8/1,9.07985E+11,5.86943E+11,45230456655,29535921120,20946801484,1.97,2.78,55.55,52.23,5.55
399006.SZ,2014/8/4,9.10308E+11,5.93166E+11,45232050978,29788639551,20955025869,1.49,2.12,55.69,52.37,5.56
399006.SZ,2014/8/5,9.30326E+11,6.06103E+11,45232050978,29788639551,20955025869,2.75,3.91,56.92,53.52,5.68
399006.SZ,2014/8/6,9.34102E+11,6.08465E+11,45232050978,29788639551,20968941865,2.11,3,57.15,53.71,5.7
399006.SZ,2014/8/7,9.31529E+11,6.09932E+11,45232050978,29919898574,20968941865,2.11,3.01,56.99,53.48,5.68
399006.SZ,2014/8/8,9.41899E+11,6.17454E+11,45239642978,29946633288,21145547891,1.88,2.66,57.62,53.84,5.73
399006.SZ,2014/8/11,9.55925E+11,6.27717E+11,45239991170,29968381804,21145547891,2.22,3.14,58.48,54.65,5.82
399006.SZ,2014/8/12,9.55412E+11,6.27252E+11,45239991170,29968381804,21151870440,2.07,2.94,58.45,54.39,5.8
399006.SZ,2014/8/13,9.4765E+11,6.23029E+11,45241336570,29983245324,21150143212,2.17,3.07,57.98,53.92,5.75
399006.SZ,2014/8/14,9.45016E+11,6.21731E+11,45241417252,29983325939,21187236697,2.02,2.85,57.81,53.77,5.73
399006.SZ,2014/8/15,9.5198E+11,6.27624E+11,45243102063,29997979961,21217012040,2.08,2.94,58.24,54.03,5.76
399006.SZ,2014/8/18,9.76664E+11,6.4367E+11,45243102063,29997979962,21217012390,2.93,4.14,59.75,55.48,5.91
399006.SZ,2014/8/19,9.82015E+11,6.48261E+11,45243699467,30037666157,21258213479,3.14,4.44,60.08,55.59,5.93
399006.SZ,2014/8/20,9.7594E+11,6.44535E+11,45244821467,30069529419,21258213479,2.29,3.25,59.71,54.94,5.88
399006.SZ,2014/8/21,9.88388E+11,6.53117E+11,45244821467,30069529419,21248837463,2.63,3.72,60.47,55.66,5.95
399006.SZ,2014/8/22,9.96567E+11,6.59325E+11,45245911667,30075532675,21264585854,2.86,4.05,60.97,56.47,6
399006.SZ,2014/8/25,9.8536E+11,6.62936E+11,45245911667,30393759351,21236089197,2.63,3.76,60.28,55.65,5.9
399006.SZ,2014/8/26,9.62972E+11,6.49024E+11,45247349017,30409297676,21296866848,2.23,3.18,58.91,54.83,5.73
399006.SZ,2014/8/27,9.68564E+11,6.56178E+11,45247775359,30553650953,21263398815,1.73,2.49,59.25,55.15,5.77
399006.SZ,2014/8/28,9.57401E+11,6.48516E+11,45247775359,30553650953,21263398815,1.75,2.51,58.57,54.55,5.7
399006.SZ,2014/8/29,9.71051E+11,6.58296E+11,45247775359,30553650953,21263398815,1.4,2.02,59.41,55.31,5.78
399006.SZ,2014/9/1,9.89914E+11,6.71288E+11,45247775359,30553650953,21263398815,1.97,2.83,60.56,56.38,5.89
399006.SZ,2014/9/2,9.98723E+11,6.77663E+11,45247775359,30569730953,21313724240,2.58,3.7,61.1,56.88,5.94
399006.SZ,2014/9/3,1007207392386.0,6.82963E+11,45247775359,30572538953,21332932240,2.96,4.24,61.62,57.37,5.99
399006.SZ,2014/9/4,1018250635991.0,6.9109E+11,45248814859,30572538953,21350589990,2.95,4.23,62.29,58,6.06
399006.SZ,2014/9/5,1014764795642.0,6.90215E+11,45248814859,30639236453,21351629490,2.53,3.63,62.08,57.8,6.04
399006.SZ,2014/9/9,1017462510029.0,6.92747E+11,45248814859,30655739027,21439790064,2.48,3.55,62.25,57.95,6.05
399006.SZ,2014/9/10,1024637418830.0,6.97934E+11,45248814859,30655739027,21439790064,2.36,3.38,62.69,58.36,6.09
399006.SZ,2014/9/11,1031839402042.0,7.02031E+11,45249448059,30655124227,21439790064,3.24,4.63,63.13,58.77,6.14
399006.SZ,2014/9/12,1039488173108.0,7.06846E+11,45268827632,30655208217,21439259254,2.55,3.64,63.59,59.21,6.16
399006.SZ,2014/9/15,1040477580366.0,7.07868E+11,45268827632,30655208217,21444259254,2.86,4.08,63.65,59.26,6.16
399006.SZ,2014/9/16,1005272112284.0,6.82818E+11,45268827632,30655208217,21444259254,3.35,4.79,61.5,57.26,5.96
399006.SZ,2014/9/17,1009653066606.0,6.86544E+11,45268827632,30690348040,21450259254,2.08,2.97,61.77,57.51,5.98
399006.SZ,2014/9/18,1017070899918.0,6.91812E+11,45268827632,30705581610,21514364212,1.88,2.68,62.22,57.93,6.03
399006.SZ,2014/9/19,1022695975912.0,6.956E+11,45268827632,30705581610,21514364212,1.87,2.67,62.57,58.25,6.06
399006.SZ,2014/9/22,1011957493793.0,6.88053E+11,45268827632,30707765312,21520547914,2.13,3.04,61.91,57.64,5.99
399006.SZ,2014/9/23,1022798421040.0,6.966E+11,45268827632,30723965312,21554447914,1.91,2.72,62.57,58.25,6.06
399006.SZ,2014/9/24,1032895904838.0,7.04001E+11,45268827632,30735130177,21575510835,2.37,3.38,63.19,58.83,6.12
399006.SZ,2014/9/25,1027628235592.0,6.99375E+11,45527423632,30914533927,21745924585,2.72,3.86,62.87,58.53,6.09
399006.SZ,2014/9/26,1029189220492.0,7.00535E+11,45527423632,30924308687,21810454145,2.13,3.02,62.96,58.62,6.1
399006.SZ,2014/9/29,1039327542390.0,7.19054E+11,45527423632,31238944348,21828595897,2.34,3.35,63.58,59.2,6.16
399006.SZ,2014/9/30,1048675907262.0,7.25899E+11,45527423632,31238944348,21836255897,2.14,3.06,64.16,59.73,6.21
399006.SZ,2014/10/8,1061594787712.0,7.25872E+11,44362972979,30009401989,21411379669,2.49,3.48,65.65,61.1,6.49
399006.SZ,2014/10/9,1065163278320.0,7.2864E+11,44362972979,30009401989,21411379669,2.91,4.08,65.87,61.31,6.51
399006.SZ,2014/10/10,1060777429403.0,7.25244E+11,44368852979,30009401989,21411379669,2.68,3.75,65.6,61.06,6.48
399006.SZ,2014/10/13,1056564427439.0,7.23051E+11,44368852979,30009401989,21411379669,2.5,3.5,65.34,60.81,6.46
399006.SZ,2014/10/14,1051319436664.0,7.18796E+11,44368852979,30009401989,21414415187,2.4,3.36,65.01,60.5,6.43
399006.SZ,2014/10/15,1055411137213.0,7.21618E+11,44368852979,30015198550,21414415187,2.17,3.04,65.26,60.73,6.45
399006.SZ,2014/10/16,1043705180752.0,7.12867E+11,44485440203,30027807258,21419563895,2.33,3.27,64.54,60.06,6.36
399006.SZ,2014/10/17,1032583339327.0,7.05546E+11,44485440203,30027807258,21419563895,2.19,3.07,63.85,59.42,6.29
399006.SZ,2014/10/20,1046944591341.0,7.14311E+11,44485440203,30001853608,21440628156,1.65,2.31,64.74,60.06,6.37
399006.SZ,2014/10/21,1037610642461.0,7.07548E+11,44485440203,30001838608,21442962582,1.97,2.75,64.16,59.52,6.31
399006.SZ,2014/10/22,1029150674831.0,7.01968E+11,44485440203,30001838608,21442947582,1.84,2.58,63.64,58.99,6.25
399006.SZ,2014/10/23,1011856810829.0,6.89939E+11,44485590203,29996886008,21345403988,1.83,2.58,62.57,57.52,6.12
399006.SZ,2014/10/24,1012063297807.0,6.90152E+11,44485590203,29996886008,21364397135,1.39,1.95,62.58,57.42,6.04
399006.SZ,2014/10/27,1022546586688.0,6.98391E+11,44485498163,30061825883,21610025343,1.77,2.46,63.23,57.69,6.04
399006.SZ,2014/10/28,1042345226226.0,7.12694E+11,44485498163,30076235787,21624435248,2.13,2.96,64.46,58.63,6.15
399006.SZ,2014/10/29,1047153344470.0,7.16467E+11,44485498163,30076235787,21636367360,2.46,3.42,64.75,58.91,6.18
399006.SZ,2014/10/30,1044179537477.0,7.1369E+11,44485498163,30080585787,21642717360,2.12,2.94,64.57,58.74,6.16
399006.SZ,2014/10/31,1035820795046.0,7.07965E+11,44485498163,30080585787,21654717360,2.35,3.26,64.05,58.27,6.11
399006.SZ,2014/11/3,1045291155454.0,7.15423E+11,44485498163,30080585787,21654717360,1.98,2.76,64.64,58.8,6.17
399006.SZ,2014/11/4,1036633098008.0,7.11998E+11,44485498163,30246279387,21707707474,2.1,2.92,64.1,58.31,6.12
399006.SZ,2014/11/5,1034614359353.0,7.10212E+11,44488195163,30251459863,21712887950,1.82,2.54,63.98,58.2,6.11
399006.SZ,2014/11/6,1047727891321.0,7.195E+11,44491062485,30255337604,21716097441,1.91,2.67,64.79,58.94,6.18
399006.SZ,2014/11/7,1045082842673.0,7.14548E+11,44621695086,30255337604,21716097441,2.54,3.54,64.63,58.79,6.08
399006.SZ,2014/11/10,1039767330862.0,7.10822E+11,44621695086,30264841604,21716765691,2.02,2.81,64.3,58.49,6.05
