ts_code,trade_date,total_mv,float_mv,total_share,float_share,free_share,turnover_rate,turnover_rate_f,pe,pe_ttm,pb
000016.SH,2014/3/4,8442975403389.0,6832239218494.0,1540220648104.0,1250569432208.0,2.68566E+11,0.21,0.98,8.03,7.2,1.15
000016.SH,2014/3/5,8337039284176.0,6747939596243.0,1540220648104.0,1250569432208.0,2.68566E+11,0.16,0.76,7.93,7.11,1.14
000016.SH,2014/3/6,8399819745156.0,6798234772880.0,1540220648104.0,1250569432208.0,2.68566E+11,0.2,0.94,7.99,7.16,1.15
000016.SH,2014/3/7,8414324384245.0,6814431203560.0,1540220648104.0,1250569432208.0,2.68566E+11,0.19,0.87,8,7.17,1.15
000016.SH,2014/3/10,8213359601362.0,6654561042958.0,1540220648104.0,1250569432208.0,2.68566E+11,0.2,0.94,7.81,7,1.12
000016.SH,2014/3/11,8198944007851.0,6644068067345.0,1540220648104.0,1250569432208.0,2.68566E+11,0.15,0.7,7.8,6.99,1.12
000016.SH,2014/3/12,8157015556959.0,6607446470896.0,1540220648104.0,1250569432208.0,2.68566E+11,0.18,0.85,7.76,6.96,1.11
000016.SH,2014/3/13,8252168821060.0,6685605890677.0,1540220648104.0,1250569432208.0,2.68566E+11,0.21,0.99,7.85,7.04,1.13
000016.SH,2014/3/14,8195783100453.0,6641591332880.0,1540220648104.0,1250569432208.0,2.68566E+11,0.16,0.73,7.74,6.98,1.12
000016.SH,2014/3/17,8249932477301.0,6685000933067.0,1540220648104.0,1250569432208.0,2.68566E+11,0.12,0.56,7.79,7.03,1.13
000016.SH,2014/3/18,8228533669160.0,6668470573755.0,1540220648104.0,1250569432208.0,2.68566E+11,0.14,0.67,7.76,7.01,1.12
000016.SH,2014/3/19,8214170324301.0,6657521270476.0,1540220648104.0,1250569432208.0,2.68566E+11,0.13,0.6,7.75,7,1.12
000016.SH,2014/3/20,8171363640387.0,6620752961525.0,1540220648104.0,1250569432208.0,2.68566E+11,0.16,0.77,7.66,6.96,1.12
000016.SH,2014/3/21,8417135372266.0,6817881756280.0,1540220648104.0,1250569432208.0,2.68566E+11,0.35,1.62,7.79,7.13,1.15
000016.SH,2014/3/24,8484730000901.0,6872799223971.0,1540220648104.0,1250647844935.0,2.68644E+11,0.34,1.56,7.82,7.23,1.15
000016.SH,2014/3/25,8452453062378.0,6850720029953.0,1540220648104.0,1250647844935.0,2.68644E+11,0.2,0.95,7.76,7.18,1.15
000016.SH,2014/3/26,8444963304582.0,6840978840205.0,1540220648104.0,1250647844935.0,2.68644E+11,0.16,0.74,7.53,7.17,1.15
000016.SH,2014/3/27,8393866893212.0,6798915688528.0,1540220648104.0,1250647844935.0,2.68643E+11,0.21,0.96,7.47,7.13,1.14
000016.SH,2014/3/28,8458457349761.0,6847998951275.0,1540220648104.0,1250647844935.0,2.68643E+11,0.21,0.97,7.33,7.14,1.14
000016.SH,2014/3/31,8440864076290.0,6834344412882.0,1540108842104.0,1250639238935.0,2.69026E+11,0.16,0.73,7.2,7.12,1.13
000016.SH,2014/4/1,8465689908810.0,6856347140166.0,1540108842104.0,1250639238935.0,2.70322E+11,0.13,0.62,7.16,7.14,1.13
000016.SH,2014/4/2,8538109757760.0,6915358456187.0,1540338989887.0,1250869386718.0,2.70322E+11,0.19,0.86,7.23,7.2,1.14
000016.SH,2014/4/3,8465614436378.0,6855612241146.0,1540340113285.0,1250870510116.0,2.70541E+11,0.21,0.96,7.16,7.14,1.13
000016.SH,2014/4/4,8505892410957.0,6888564200673.0,1540340113285.0,1250870510116.0,2.71876E+11,0.13,0.58,7.2,7.17,1.14
000016.SH,2014/4/8,8696604869865.0,7048016040710.0,1540382402501.0,1252677178850.0,2.71918E+11,0.35,1.59,7.36,7.34,1.16
000016.SH,2014/4/9,8710075961400.0,7060377907617.0,1540382402501.0,1252677178850.0,2.71918E+11,0.2,0.91,7.37,7.35,1.17
000016.SH,2014/4/10,8884560529335.0,7195839662934.0,1540382402501.0,1252677178850.0,2.71918E+11,0.39,1.78,7.51,7.49,1.19
000016.SH,2014/4/11,8851852104174.0,7174094667601.0,1540382402501.0,1252677178850.0,2.71918E+11,0.3,1.38,7.49,7.46,1.19
000016.SH,2014/4/14,8828472023332.0,7155630970647.0,1540382402501.0,1252677178850.0,2.71566E+11,0.17,0.77,7.47,7.45,1.18
000016.SH,2014/4/15,8667557035303.0,7027357496149.0,1540328100501.0,1252677178850.0,2.71566E+11,0.19,0.89,7.33,7.31,1.16
000016.SH,2014/4/16,8688929513606.0,7043167398958.0,1540328100501.0,1252677178850.0,2.71566E+11,0.15,0.7,7.34,7.33,1.16
000016.SH,2014/4/17,8660278802892.0,7022774438864.0,1540328100501.0,1252677178850.0,2.71566E+11,0.13,0.6,7.32,7.3,1.16
000016.SH,2014/4/18,8642886371436.0,7007157060416.0,1540328100501.0,1252677178850.0,2.71573E+11,0.15,0.71,7.28,7.28,1.16
000016.SH,2014/4/21,8520270321639.0,6908277359273.0,1540328100501.0,1252677178850.0,2.71573E+11,0.15,0.7,7.19,7.18,1.14
000016.SH,2014/4/22,8586442813512.0,6962010144518.0,1540328100501.0,1252677178850.0,2.71573E+11,0.16,0.76,7.25,7.23,1.15
000016.SH,2014/4/23,8574101797234.0,6954277667431.0,1540328100501.0,1252677178850.0,2.71584E+11,0.15,0.69,7.23,7.22,1.15
000016.SH,2014/4/24,8559862862917.0,6942584934887.0,1540328100501.0,1252677178850.0,2.71489E+11,0.13,0.59,7.19,7.2,1.14
000016.SH,2014/4/25,8515056625489.0,6902867776196.0,1540328100501.0,1252677178850.0,2.71489E+11,0.19,0.89,7.16,7.16,1.13
000016.SH,2014/4/28,8451238937078.0,6852267412229.0,1540328100501.0,1252677178850.0,2.69687E+11,0.16,0.73,7.09,7.07,1.11
000016.SH,2014/4/29,8491355686815.0,6884273704481.0,1540328100501.0,1252677178850.0,2.69687E+11,0.15,0.7,7.12,7.06,1.1
000016.SH,2014/4/30,8495173566717.0,6889277808233.0,1540328100501.0,1252677178850.0,2.69687E+11,0.15,0.7,7.14,7.01,1.08
000016.SH,2014/5/5,8457792786615.0,6857330690886.0,1540328100501.0,1252677178850.0,2.69687E+11,0.16,0.73,7.11,6.98,1.08
000016.SH,2014/5/6,8440968047450.0,6843204858399.0,1540328100501.0,1252677178850.0,2.69696E+11,0.14,0.65,7.09,6.97,1.08
000016.SH,2014/5/7,8405671601147.0,6813531416881.0,1540328100501.0,1252677178850.0,2.69088E+11,0.13,0.59,7.06,6.94,1.07
000016.SH,2014/5/8,8424041194895.0,6829158632091.0,1540328100501.0,1252677178850.0,2.67896E+11,0.14,0.64,7.08,6.95,1.08
000016.SH,2014/5/9,8447141616352.0,6847980765141.0,1540328100501.0,1252677178850.0,2.67896E+11,0.12,0.57,7.1,6.97,1.08
000016.SH,2014/5/12,8586880619122.0,6959999849942.0,1540328100501.0,1252677178850.0,2.67896E+11,0.23,1.05,7.22,7.09,1.1
000016.SH,2014/5/13,8574484287644.0,6952089843121.0,1540328100501.0,1252677178850.0,2.67896E+11,0.16,0.75,7.21,7.08,1.09
000016.SH,2014/5/14,8571892267186.0,6949267700321.0,1540328100501.0,1252677178850.0,2.67896E+11,0.12,0.57,7.2,7.08,1.09
000016.SH,2014/5/15,8524048067492.0,6909421790524.0,1540328100501.0,1252677178850.0,2.67896E+11,0.13,0.6,7.16,7.04,1.09
000016.SH,2014/5/16,8531351875135.0,6915646825105.0,1540328100501.0,1252677178850.0,2.67896E+11,0.11,0.5,7.17,7.04,1.09
000016.SH,2014/5/19,8421977190806.0,6825974981412.0,1540328100501.0,1252677178850.0,2.67896E+11,0.13,0.59,7.08,6.95,1.08
000016.SH,2014/5/20,8442689245966.0,6841783063653.0,1540328100501.0,1252677178850.0,2.67896E+11,0.1,0.46,7.09,6.97,1.08
000016.SH,2014/5/21,8514467678168.0,6900425064140.0,1540328100501.0,1252677178850.0,2.67896E+11,0.1,0.44,7.15,7.03,1.09
000016.SH,2014/5/22,8503254978181.0,6872452228692.0,1543897097697.0,1252677178850.0,2.67896E+11,0.12,0.58,7.15,7.02,1.09
000016.SH,2014/5/23,8562658320020.0,6930881257733.0,1545718297697.0,1256072662046.0,2.69619E+11,0.09,0.44,7.2,7.07,1.09
000016.SH,2014/5/26,8557541577773.0,6927495956488.0,1545718297697.0,1256072662046.0,2.69619E+11,0.1,0.45,7.19,7.07,1.09
000016.SH,2014/5/27,8539634496213.0,6911483347808.0,1545718305678.0,1256072670027.0,2.69619E+11,0.1,0.46,7.18,7.05,1.09
000016.SH,2014/5/28,8598769917219.0,6957393976137.0,1545718305678.0,1256072670027.0,2.69619E+11,0.12,0.58,7.23,7.1,1.1
000016.SH,2014/5/29,8598749959802.0,6946450208576.0,1546865343864.0,1256072672513.0,2.69796E+11,0.11,0.53,7.23,7.1,1.1
000016.SH,2014/5/30,8582266432859.0,6932889592347.0,1546865343864.0,1256072672513.0,2.69796E+11,0.11,0.5,7.21,7.09,1.09
000016.SH,2014/6/3,8583073552057.0,6932765140496.0,1546865343864.0,1256072672513.0,2.69796E+11,0.1,0.48,7.21,7.09,1.1
000016.SH,2014/6/4,8537627405958.0,6896762720692.0,1546865343864.0,1256072672513.0,2.69796E+11,0.11,0.51,7.17,7.05,1.09
000016.SH,2014/6/5,8600915989279.0,6944609752431.0,1546865343864.0,1256072672513.0,2.69796E+11,0.1,0.47,7.23,7.1,1.1
000016.SH,2014/6/6,8552721318656.0,6906176630829.0,1546865343864.0,1256072672513.0,2.69796E+11,0.1,0.45,7.19,7.06,1.1
000016.SH,2014/6/9,8584718571317.0,6930009196811.0,1546865343864.0,1256072672513.0,2.69796E+11,0.11,0.5,7.21,7.09,1.1
000016.SH,2014/6/10,8688818319731.0,7012226558648.0,1546865343864.0,1256072672513.0,2.69796E+11,0.15,0.7,7.3,7.17,1.11
000016.SH,2014/6/11,8673100856395.0,7000893215220.0,1546865343864.0,1256072672513.0,2.69796E+11,0.1,0.48,7.29,7.16,1.11
000016.SH,2014/6/12,8649199413597.0,6981583357923.0,1546865343864.0,1256072672513.0,2.69796E+11,0.11,0.52,7.27,7.14,1.11
000016.SH,2014/6/13,8739176181426.0,7051790188216.0,1546868976967.0,1256076305616.0,2.698E+11,0.17,0.81,7.34,7.22,1.12
000016.SH,2014/6/16,8849902175777.0,7161076726379.0,1530024519861.0,1245808281942.0,2.65929E+11,0.19,0.9,7.45,7.31,1.14
000016.SH,2014/6/17,8761563007652.0,7090558818564.0,1530024519861.0,1245808281942.0,2.66111E+11,0.13,0.62,7.38,7.24,1.13
000016.SH,2014/6/18,8715619812859.0,7053266032966.0,1530143113779.0,1245796499460.0,2.66103E+11,0.12,0.58,7.34,7.2,1.12
000016.SH,2014/6/19,8630073732427.0,6983760707171.0,1530143113779.0,1245796499460.0,2.66103E+11,0.14,0.64,7.27,7.13,1.11
000016.SH,2014/6/20,8582798933321.0,6950964107469.0,1530143117664.0,1245796503345.0,2.66103E+11,0.11,0.5,7.23,7.09,1.12
000016.SH,2014/6/23,8531181454251.0,6908285382935.0,1530143117664.0,1245796503345.0,2.66103E+11,0.1,0.49,7.19,7.05,1.11
000016.SH,2014/6/24,8557329661254.0,6930117996724.0,1530143122256.0,1245796507937.0,2.66103E+11,0.1,0.48,7.21,7.07,1.12
000016.SH,2014/6/25,8515955191002.0,6855073212091.0,1535920210676.0,1245796507937.0,2.66103E+11,0.09,0.44,7.17,7.04,1.12
000016.SH,2014/6/26,8552654930128.0,6927546765928.0,1535920210676.0,1250417999789.0,2.70657E+11,0.1,0.48,7.2,7.07,1.12
000016.SH,2014/6/27,8537934293786.0,6917659735056.0,1535920210676.0,1250417999789.0,2.70657E+11,0.13,0.6,7.19,7.06,1.12
000016.SH,2014/6/30,8573245662938.0,6944544371637.0,1535920210676.0,1250417999789.0,2.70657E+11,0.13,0.61,7.22,7.09,1.13
000016.SH,2014/7/1,8550434224255.0,6927023914247.0,1535920210676.0,1250417999789.0,2.70657E+11,0.12,0.56,7.2,7.07,1.12
000016.SH,2014/7/2,8575274603386.0,6945753577275.0,1535920212457.0,1250418001570.0,2.7053E+11,0.13,0.62,7.22,7.09,1.13
000016.SH,2014/7/3,8551175196768.0,6923766319403.0,1535931870236.0,1250429659349.0,2.70542E+11,0.14,0.64,7.2,7.07,1.13
000016.SH,2014/7/4,8556501754658.0,6920754881063.0,1536729569414.0,1250601719588.0,2.7064E+11,0.13,0.59,7.21,7.07,1.13
000016.SH,2014/7/7,8574134274969.0,6943432252947.0,1536729569414.0,1251276473765.0,2.70986E+11,0.13,0.59,7.22,7.09,1.13
000016.SH,2014/7/8,8576059764008.0,6944016117361.0,1536729569414.0,1251276473765.0,2.70986E+11,0.11,0.51,7.22,7.09,1.13
000016.SH,2014/7/9,8483947615486.0,6870903814351.0,1536729569414.0,1251276473765.0,2.70986E+11,0.15,0.69,7.15,7.01,1.12
000016.SH,2014/7/10,8480897561258.0,6869951807136.0,1536729569414.0,1251276473765.0,2.70986E+11,0.13,0.61,7.14,7.01,1.12
000016.SH,2014/7/11,8471707618447.0,6870792295926.0,1536729569414.0,1251276473765.0,2.72253E+11,0.15,0.67,7.14,7,1.13
000016.SH,2014/7/14,8522048981060.0,6912496704480.0,1536729569414.0,1251276473765.0,2.72253E+11,0.16,0.73,7.18,7.04,1.14
000016.SH,2014/7/15,8540137327377.0,6928304153217.0,1536729569414.0,1251276473765.0,2.72253E+11,0.17,0.79,7.19,7.06,1.14
000016.SH,2014/7/16,8537446861066.0,6904832779114.0,1537751026425.0,1251276473765.0,2.72253E+11,0.2,0.9,7.19,7.06,1.14
000016.SH,2014/7/17,8490873191926.0,6877989877876.0,1539511058333.0,1252279081660.0,2.73137E+11,0.13,0.6,7.15,7.02,1.13
000016.SH,2014/7/18,8505936114411.0,6903199109823.0,1539511058333.0,1253773696512.0,2.74147E+11,0.17,0.76,7.17,7.03,1.14
000016.SH,2014/7/21,8484945482094.0,6886393577308.0,1539511058333.0,1253773696512.0,2.74147E+11,0.13,0.61,7.15,7.01,1.13
000016.SH,2014/7/22,8557174321602.0,6943633213698.0,1539511058333.0,1253773696512.0,2.74147E+11,0.2,0.91,7.21,7.06,1.14
000016.SH,2014/7/23,8608966277884.0,6983068330208.0,1539511058333.0,1253773696512.0,2.74147E+11,0.23,1.04,7.25,7.1,1.15
000016.SH,2014/7/24,8768135348047.0,7109416756960.0,1539511058333.0,1253773696512.0,2.74147E+11,0.35,1.62,7.39,7.23,1.17
000016.SH,2014/7/25,8859657237418.0,7184244157148.0,1539511058333.0,1253773696512.0,2.74147E+11,0.25,1.14,7.46,7.31,1.18
000016.SH,2014/7/28,9117358301261.0,7382572342106.0,1539511058333.0,1253773696512.0,2.74147E+11,0.53,2.43,7.68,7.52,1.22
000016.SH,2014/7/29,9112383413369.0,7370460310577.0,1539511058333.0,1253773696512.0,2.74147E+11,0.37,1.71,7.68,7.52,1.22
000016.SH,2014/7/30,9104622146766.0,7367788594561.0,1539511058333.0,1253776024099.0,2.74147E+11,0.35,1.62,7.67,7.51,1.22
000016.SH,2014/7/31,9191447650490.0,7432448025384.0,1539511058333.0,1253776024099.0,2.74147E+11,0.28,1.27,7.74,7.58,1.23
000016.SH,2014/8/1,9134359386034.0,7391796658580.0,1539511058333.0,1253776024099.0,2.74147E+11,0.35,1.61,7.69,7.54,1.22
000016.SH,2014/8/4,9292667076207.0,7517613188158.0,1539511058333.0,1253776024099.0,2.74147E+11,0.36,1.62,7.83,7.67,1.25
000016.SH,2014/8/5,9234917934940.0,7474793996777.0,1539511058333.0,1253776024099.0,2.74147E+11,0.26,1.21,7.78,7.62,1.24
000016.SH,2014/8/6,9177414883252.0,7430249390246.0,1539511058333.0,1253776024099.0,2.74147E+11,0.26,1.2,7.73,7.57,1.23
000016.SH,2014/8/7,9035172819655.0,7315733070724.0,1539511058333.0,1253776024099.0,2.74147E+11,0.28,1.3,7.61,7.45,1.21
000016.SH,2014/8/8,9056771971361.0,7333003042558.0,1539511058333.0,1253776024099.0,2.74109E+11,0.23,1.04,7.63,7.47,1.21
000016.SH,2014/8/11,9181097734520.0,7448259347202.0,1539511058333.0,1256379252484.0,2.74254E+11,0.22,1.01,7.73,7.57,1.23
000016.SH,2014/8/12,9139582650475.0,7407202677757.0,1541643159728.0,1256379252484.0,2.74254E+11,0.2,0.91,7.7,7.53,1.22
000016.SH,2014/8/13,9139925685640.0,7406135717852.0,1541643159728.0,1256379252484.0,2.74254E+11,0.24,1.1,7.7,7.53,1.22
000016.SH,2014/8/14,9074920813756.0,7355211379227.0,1541643159728.0,1256379252484.0,2.74254E+11,0.22,1.02,7.64,7.46,1.21
000016.SH,2014/8/15,9157334379278.0,7420737793533.0,1541643159728.0,1256379252484.0,2.74254E+11,0.22,1,7.71,7.53,1.22
000016.SH,2014/8/18,9155581765850.0,7421329464832.0,1541643159728.0,1256679252484.0,2.74554E+11,0.21,0.96,7.71,7.53,1.22
000016.SH,2014/8/19,9174672331386.0,7438456329727.0,1541643159728.0,1256679252484.0,2.74152E+11,0.23,1.04,7.73,7.54,1.22
000016.SH,2014/8/20,9122384846847.0,7397531049360.0,1541643159728.0,1256679252484.0,2.74152E+11,0.19,0.88,7.68,7.5,1.21
000016.SH,2014/8/21,9049828849623.0,7337765875162.0,1541643159728.0,1256679252484.0,2.7393E+11,0.22,1,7.62,7.44,1.2
000016.SH,2014/8/22,9077621364493.0,7361777059500.0,1541643159728.0,1256821010617.0,2.7393E+11,0.19,0.87,7.65,7.45,1.2
000016.SH,2014/8/25,9029481521637.0,7324068778643.0,1541717380428.0,1256821010617.0,2.7398E+11,0.21,0.97,7.61,7.38,1.19
000016.SH,2014/8/26,8999838306899.0,7298381666106.0,1541717380428.0,1256821010617.0,2.7398E+11,0.19,0.86,7.58,7.35,1.19
000016.SH,2014/8/27,8999410078718.0,7298282953369.0,1541717380428.0,1256821010617.0,2.74281E+11,0.13,0.6,7.58,7.31,1.18
000016.SH,2014/8/28,8958273205295.0,7265813528265.0,1541717380428.0,1256821010617.0,2.74246E+11,0.17,0.76,7.55,7.24,1.17
000016.SH,2014/8/29,9022048312767.0,7316860095005.0,1541717380428.0,1256821010617.0,2.74246E+11,0.18,0.8,7.6,7.23,1.15
000016.SH,2014/9/1,9056403352607.0,7343841883247.0,1541717380428.0,1256821010617.0,2.74303E+11,0.18,0.81,7.63,7.23,1.15
000016.SH,2014/9/2,9159841205871.0,7425122720634.0,1541717380428.0,1256821010617.0,2.75879E+11,0.28,1.26,7.72,7.31,1.16
000016.SH,2014/9/3,9265323402852.0,7513403803859.0,1541717380428.0,1256821010617.0,2.75879E+11,0.31,1.39,7.8,7.4,1.18
000016.SH,2014/9/4,9341493542889.0,7574339784962.0,1541717380428.0,1256821010617.0,2.75879E+11,0.26,1.19,7.87,7.46,1.19
000016.SH,2014/9/5,9429954310016.0,7649953194806.0,1541717437146.0,1256821067335.0,2.75879E+11,0.33,1.52,7.94,7.53,1.2
000016.SH,2014/9/9,9378236960209.0,7609586669492.0,1541717437146.0,1256821067335.0,2.75879E+11,0.24,1.11,7.9,7.49,1.19
000016.SH,2014/9/10,9294456848219.0,7542913951316.0,1541717437146.0,1256821067335.0,2.75879E+11,0.23,1.06,7.83,7.42,1.18
000016.SH,2014/9/11,9257939323410.0,7513961408760.0,1541737392046.0,1256821067335.0,2.75879E+11,0.29,1.32,7.8,7.39,1.18
000016.SH,2014/9/12,9310697812357.0,7558302869906.0,1541737392046.0,1256821067335.0,2.75879E+11,0.23,1.03,7.84,7.44,1.18
000016.SH,2014/9/15,9281229883919.0,7535838445884.0,1541737392046.0,1256821067335.0,2.75879E+11,0.27,1.25,7.82,7.41,1.18
000016.SH,2014/9/16,9178493648291.0,7452844277795.0,1541737392046.0,1256841022235.0,2.75899E+11,0.4,1.83,7.73,7.33,1.17
000016.SH,2014/9/17,9197143130791.0,7468107807051.0,1541757025366.0,1256841022235.0,2.75899E+11,0.24,1.08,7.75,7.34,1.17
000016.SH,2014/9/18,9214170067706.0,7479453391350.0,1541757066318.0,1256841063187.0,2.75899E+11,0.27,1.21,7.76,7.36,1.17
000016.SH,2014/9/19,9231060641586.0,7491187658441.0,1541757066318.0,1256841063187.0,2.75899E+11,0.24,1.1,7.78,7.37,1.18
000016.SH,2014/9/22,9032520086942.0,7333505119560.0,1541757066318.0,1256860696507.0,2.75919E+11,0.24,1.09,7.61,7.21,1.15
000016.SH,2014/9/23,9078233658913.0,7371871382849.0,1541757066318.0,1256860696507.0,2.75919E+11,0.19,0.87,7.65,7.25,1.16
000016.SH,2014/9/24,9208705671335.0,7476406915783.0,1541757066318.0,1256860696507.0,2.75919E+11,0.36,1.64,7.76,7.35,1.18
000016.SH,2014/9/25,9194732083216.0,7466017534886.0,1541757066318.0,1256860696507.0,2.75919E+11,0.3,1.36,7.75,7.34,1.17
000016.SH,2014/9/26,9185416209444.0,7459010184103.0,1541757066318.0,1256860696507.0,2.75919E+11,0.21,0.95,7.74,7.34,1.17
000016.SH,2014/9/29,9193299732719.0,7445364361658.0,1549759657345.0,1256860696507.0,2.75919E+11,0.31,1.42,7.74,7.34,1.17
000016.SH,2014/9/30,9187492320933.0,7462703688325.0,1549759657345.0,1264731708586.0,2.79859E+11,0.26,1.19,7.74,7.34,1.17
000016.SH,2014/10/8,9225147329698.0,7493842548530.0,1549759657345.0,1264731708586.0,2.79927E+11,0.31,1.39,7.77,7.37,1.18
