ts_code,month,count
000002.SZ,202301,2
000032.SZ,202301,1
000531.SZ,202301,1
000568.SZ,202301,3
000591.SZ,202301,1
000596.SZ,202301,1
000625.SZ,202301,1
000661.SZ,202301,1
000733.SZ,202301,1
000776.SZ,202301,1
000819.SZ,202301,1
000831.SZ,202301,1
000858.SZ,202301,1
000921.SZ,202301,2
000951.SZ,202301,1
000988.SZ,202301,1
001979.SZ,202301,1
002025.SZ,202301,2
002049.SZ,202301,1
002142.SZ,202301,4
002149.SZ,202301,1
002180.SZ,202301,1
002216.SZ,202301,1
002242.SZ,202301,1
002244.SZ,202301,1
002254.SZ,202301,1
002268.SZ,202301,1
002271.SZ,202301,2
002311.SZ,202301,1
002318.SZ,202301,1
002352.SZ,202301,4
002368.SZ,202301,1
002410.SZ,202301,1
002459.SZ,202301,2
002463.SZ,202301,1
002475.SZ,202301,1
002487.SZ,202301,2
002511.SZ,202301,1
002531.SZ,202301,1
002555.SZ,202301,1
002648.SZ,202301,3
002651.SZ,202301,1
002683.SZ,202301,1
002690.SZ,202301,1
002714.SZ,202301,2
002739.SZ,202301,1
002821.SZ,202301,1
002831.SZ,202301,1
002840.SZ,202301,1
002873.SZ,202301,1
002906.SZ,202301,1
002908.SZ,202301,1
002920.SZ,202301,1
002963.SZ,202301,1
002966.SZ,202301,2
002984.SZ,202301,1
300015.SZ,202301,2
300049.SZ,202301,1
300059.SZ,202301,2
300124.SZ,202301,1
300161.SZ,202301,1
300226.SZ,202301,1
300274.SZ,202301,5
300347.SZ,202301,1
300354.SZ,202301,1
300413.SZ,202301,1
300428.SZ,202301,1
300438.SZ,202301,2
300443.SZ,202301,1
300498.SZ,202301,2
300700.SZ,202301,1
300724.SZ,202301,1
300750.SZ,202301,1
300767.SZ,202301,2
300790.SZ,202301,1
300863.SZ,202301,1
300888.SZ,202301,1
300896.SZ,202301,3
300919.SZ,202301,1
300957.SZ,202301,1
300979.SZ,202301,2
300982.SZ,202301,1
300986.SZ,202301,1
300990.SZ,202301,1
301050.SZ,202301,1
301078.SZ,202301,1
301088.SZ,202301,1
301102.SZ,202301,3
301153.SZ,202301,1
301177.SZ,202301,1
301367.SZ,202301,1
600021.SH,202301,1
600026.SH,202301,1
600027.SH,202301,1
600029.SH,202301,1
600038.SH,202301,1
600048.SH,202301,1
600050.SH,202301,1
600085.SH,202301,1
600188.SH,202301,2
600199.SH,202301,1
600256.SH,202301,1
600276.SH,202301,3
600325.SH,202301,1
600383.SH,202301,1
600406.SH,202301,1
600428.SH,202301,1
600436.SH,202301,1
600509.SH,202301,1
600519.SH,202301,1
600522.SH,202301,1
600536.SH,202301,1
600546.SH,202301,1
600547.SH,202301,1
600570.SH,202301,2
600612.SH,202301,2
600633.SH,202301,1
600754.SH,202301,1
600760.SH,202301,1
600763.SH,202301,1
600795.SH,202301,1
600803.SH,202301,1
600809.SH,202301,2
600859.SH,202301,1
600875.SH,202301,1
600893.SH,202301,1
600900.SH,202301,1
600919.SH,202301,1
600926.SH,202301,1
600938.SH,202301,1
600941.SH,202301,2
600966.SH,202301,1
601058.SH,202301,1
601088.SH,202301,1
601155.SH,202301,1
601618.SH,202301,1
601628.SH,202301,2
601636.SH,202301,2
601668.SH,202301,2
601677.SH,202301,1
601728.SH,202301,1
601838.SH,202301,1
601888.SH,202301,4
601899.SH,202301,1
601958.SH,202301,2
603105.SH,202301,1
603169.SH,202301,1
603180.SH,202301,1
603198.SH,202301,1
603208.SH,202301,1
603217.SH,202301,1
603260.SH,202301,1
603345.SH,202301,3
603359.SH,202301,1
603369.SH,202301,2
603517.SH,202301,2
603596.SH,202301,1
603613.SH,202301,1
603668.SH,202301,1
603755.SH,202301,1
603809.SH,202301,1
603883.SH,202301,1
688007.SH,202301,3
688012.SH,202301,1
688017.SH,202301,1
688063.SH,202301,1
688066.SH,202301,3
688100.SH,202301,2
688111.SH,202301,2
688112.SH,202301,1
688114.SH,202301,1
688122.SH,202301,1
688232.SH,202301,1
688248.SH,202301,1
688257.SH,202301,1
688296.SH,202301,1
688337.SH,202301,1
688359.SH,202301,1
688385.SH,202301,1
688392.SH,202301,1
688439.SH,202301,1
688556.SH,202301,2
688561.SH,202301,1
688596.SH,202301,1
688617.SH,202301,1
688630.SH,202301,1
688636.SH,202301,1
688663.SH,202301,1
688668.SH,202301,1
688676.SH,202301,1
688680.SH,202301,1
688697.SH,202301,1
688777.SH,202301,1
