ts_code,month,count
000063.SZ,202510,1
000400.SZ,202510,1
000425.SZ,202510,1
000426.SZ,202510,1
000923.SZ,202510,1
000935.SZ,202510,1
001330.SZ,202510,1
001979.SZ,202510,1
002049.SZ,202510,1
002050.SZ,202510,1
002100.SZ,202510,1
002202.SZ,202510,1
002409.SZ,202510,1
002415.SZ,202510,2
002468.SZ,202510,1
002487.SZ,202510,1
002517.SZ,202510,1
002544.SZ,202510,1
002709.SZ,202510,1
002736.SZ,202510,1
002768.SZ,202510,1
002803.SZ,202510,1
002821.SZ,202510,1
002928.SZ,202510,1
300002.SZ,202510,1
300003.SZ,202510,1
300014.SZ,202510,1
300073.SZ,202510,1
300274.SZ,202510,1
300433.SZ,202510,1
300438.SZ,202510,1
300442.SZ,202510,1
300454.SZ,202510,1
300596.SZ,202510,1
300763.SZ,202510,1
300922.SZ,202510,2
300953.SZ,202510,1
301231.SZ,202510,1
301358.SZ,202510,1
301382.SZ,202510,1
600031.SH,202510,1
600036.SH,202510,1
600141.SH,202510,1
600298.SH,202510,1
600428.SH,202510,1
600487.SH,202510,1
600660.SH,202510,1
600690.SH,202510,2
600710.SH,202510,1
600760.SH,202510,1
600801.SH,202510,1
600848.SH,202510,1
601100.SH,202510,1
601155.SH,202510,1
601166.SH,202510,1
601233.SH,202510,1
601336.SH,202510,1
601615.SH,202510,1
601677.SH,202510,1
601689.SH,202510,1
603087.SH,202510,1
603163.SH,202510,1
603166.SH,202510,1
603239.SH,202510,1
603259.SH,202510,2
603486.SH,202510,1
603659.SH,202510,1
603799.SH,202510,3
603809.SH,202510,1
603885.SH,202510,1
603986.SH,202510,2
603993.SH,202510,2
605088.SH,202510,1
605338.SH,202510,1
688027.SH,202510,1
688029.SH,202510,1
688041.SH,202510,1
688059.SH,202510,1
688072.SH,202510,1
688127.SH,202510,1
688169.SH,202510,2
688200.SH,202510,1
688208.SH,202510,2
688220.SH,202510,1
688256.SH,202510,1
688373.SH,202510,1
688375.SH,202510,1
688378.SH,202510,1
688516.SH,202510,1
688531.SH,202510,1
688608.SH,202510,1
688722.SH,202510,1
688772.SH,202510,1
688981.SH,202510,1
