ts_code,month,count
000048.SZ,202502,1
000333.SZ,202502,4
000338.SZ,202502,1
000400.SZ,202502,1
000425.SZ,202502,1
000625.SZ,202502,1
000651.SZ,202502,1
000768.SZ,202502,1
000785.SZ,202502,1
000807.SZ,202502,1
000858.SZ,202502,1
000938.SZ,202502,1
000963.SZ,202502,1
000988.SZ,202502,1
001979.SZ,202502,1
002046.SZ,202502,1
002050.SZ,202502,1
002078.SZ,202502,1
002142.SZ,202502,1
002311.SZ,202502,2
002353.SZ,202502,1
002387.SZ,202502,1
002460.SZ,202502,1
002517.SZ,202502,1
002648.SZ,202502,2
002714.SZ,202502,1
002747.SZ,202502,1
002847.SZ,202502,1
002850.SZ,202502,1
002891.SZ,202502,1
002928.SZ,202502,1
002946.SZ,202502,1
002991.SZ,202502,1
300170.SZ,202502,1
300274.SZ,202502,1
300308.SZ,202502,1
300433.SZ,202502,3
300476.SZ,202502,1
300496.SZ,202502,1
300547.SZ,202502,1
300558.SZ,202502,1
300698.SZ,202502,1
300733.SZ,202502,1
300750.SZ,202502,4
300783.SZ,202502,1
300788.SZ,202502,1
300866.SZ,202502,1
300910.SZ,202502,1
300972.SZ,202502,1
301061.SZ,202502,1
301080.SZ,202502,1
301220.SZ,202502,1
301498.SZ,202502,1
600012.SH,202502,1
600036.SH,202502,1
600066.SH,202502,2
600160.SH,202502,2
600176.SH,202502,1
600183.SH,202502,1
600188.SH,202502,1
600316.SH,202502,1
600323.SH,202502,1
600398.SH,202502,1
600595.SH,202502,1
600674.SH,202502,1
600761.SH,202502,1
600885.SH,202502,1
600900.SH,202502,1
600933.SH,202502,1
600938.SH,202502,1
601058.SH,202502,2
601088.SH,202502,2
601100.SH,202502,2
601127.SH,202502,1
601665.SH,202502,1
601702.SH,202502,1
601838.SH,202502,2
601881.SH,202502,1
601918.SH,202502,1
601933.SH,202502,1
601975.SH,202502,1
603228.SH,202502,1
603259.SH,202502,1
603306.SH,202502,1
603338.SH,202502,2
603659.SH,202502,1
603855.SH,202502,1
603871.SH,202502,1
603979.SH,202502,1
603986.SH,202502,1
605080.SH,202502,1
605088.SH,202502,1
605499.SH,202502,2
605598.SH,202502,1
688041.SH,202502,1
688047.SH,202502,1
688088.SH,202502,1
688208.SH,202502,1
688256.SH,202502,1
688281.SH,202502,1
688313.SH,202502,1
688378.SH,202502,1
688428.SH,202502,1
688578.SH,202502,1
688582.SH,202502,1
688608.SH,202502,1
688615.SH,202502,1
688711.SH,202502,1
688777.SH,202502,1
688981.SH,202502,1
