ts_code,month,count
000035.SZ,202310,1
000333.SZ,202310,1
000530.SZ,202310,1
000568.SZ,202310,1
000625.SZ,202310,1
000713.SZ,202310,1
000733.SZ,202310,1
000786.SZ,202310,1
000830.SZ,202310,1
000858.SZ,202310,2
000893.SZ,202310,1
000932.SZ,202310,2
000933.SZ,202310,1
000963.SZ,202310,1
001914.SZ,202310,1
002027.SZ,202310,1
002142.SZ,202310,1
002154.SZ,202310,1
002230.SZ,202310,2
002262.SZ,202310,1
002276.SZ,202310,1
002299.SZ,202310,1
002422.SZ,202310,1
002463.SZ,202310,2
002472.SZ,202310,1
002475.SZ,202310,1
002517.SZ,202310,1
002567.SZ,202310,1
002572.SZ,202310,1
002668.SZ,202310,1
002846.SZ,202310,1
002859.SZ,202310,1
002867.SZ,202310,1
002896.SZ,202310,1
002920.SZ,202310,1
002983.SZ,202310,1
002993.SZ,202310,1
300059.SZ,202310,1
300124.SZ,202310,1
300130.SZ,202310,1
300182.SZ,202310,1
300212.SZ,202310,1
300213.SZ,202310,1
300260.SZ,202310,2
300406.SZ,202310,1
300413.SZ,202310,1
300418.SZ,202310,1
300476.SZ,202310,2
300494.SZ,202310,1
300496.SZ,202310,1
300601.SZ,202310,2
300609.SZ,202310,1
300662.SZ,202310,1
300666.SZ,202310,1
300700.SZ,202310,1
300705.SZ,202310,1
300750.SZ,202310,2
300761.SZ,202310,1
300782.SZ,202310,1
300818.SZ,202310,1
300840.SZ,202310,1
300896.SZ,202310,1
300926.SZ,202310,1
300972.SZ,202310,1
301188.SZ,202310,1
301195.SZ,202310,1
301257.SZ,202310,1
301272.SZ,202310,1
301276.SZ,202310,1
600011.SH,202310,2
600028.SH,202310,1
600030.SH,202310,1
600050.SH,202310,1
600079.SH,202310,1
600150.SH,202310,1
600188.SH,202310,1
600200.SH,202310,1
600233.SH,202310,1
600256.SH,202310,1
600266.SH,202310,1
600269.SH,202310,1
600276.SH,202310,1
600415.SH,202310,2
600519.SH,202310,2
600529.SH,202310,1
600546.SH,202310,1
600583.SH,202310,2
600584.SH,202310,1
600585.SH,202310,1
600603.SH,202310,1
600665.SH,202310,1
600729.SH,202310,1
600732.SH,202310,1
600760.SH,202310,1
600809.SH,202310,1
600862.SH,202310,1
600887.SH,202310,1
600900.SH,202310,1
600916.SH,202310,1
600919.SH,202310,1
600938.SH,202310,2
600941.SH,202310,2
600989.SH,202310,1
601012.SH,202310,1
601058.SH,202310,1
601088.SH,202310,1
601100.SH,202310,1
601128.SH,202310,1
601225.SH,202310,1
601233.SH,202310,2
601319.SH,202310,1
601512.SH,202310,1
601528.SH,202310,1
601577.SH,202310,1
601600.SH,202310,2
601601.SH,202310,1
601628.SH,202310,1
601688.SH,202310,2
601799.SH,202310,3
601857.SH,202310,1
601872.SH,202310,1
601985.SH,202310,1
603171.SH,202310,1
603197.SH,202310,3
603198.SH,202310,1
603208.SH,202310,1
603225.SH,202310,1
603298.SH,202310,1
603345.SH,202310,2
603369.SH,202310,2
603439.SH,202310,1
603501.SH,202310,1
603666.SH,202310,1
603727.SH,202310,1
603833.SH,202310,1
603986.SH,202310,1
603993.SH,202310,1
605128.SH,202310,1
605368.SH,202310,1
688073.SH,202310,1
688076.SH,202310,1
688111.SH,202310,3
688153.SH,202310,2
688169.SH,202310,4
688188.SH,202310,1
688208.SH,202310,1
688236.SH,202310,1
688378.SH,202310,1
688475.SH,202310,2
688498.SH,202310,2
688603.SH,202310,1
688618.SH,202310,1
688676.SH,202310,1
688697.SH,202310,1
688698.SH,202310,1
688711.SH,202310,1
