ts_code,month,count
000034.SZ,202405,1
000568.SZ,202405,1
000657.SZ,202405,1
000682.SZ,202405,1
000683.SZ,202405,1
000729.SZ,202405,1
000786.SZ,202405,1
000801.SZ,202405,1
000960.SZ,202405,1
001330.SZ,202405,1
001696.SZ,202405,1
001965.SZ,202405,1
002019.SZ,202405,1
002027.SZ,202405,1
002028.SZ,202405,1
002155.SZ,202405,1
002271.SZ,202405,1
002273.SZ,202405,1
002311.SZ,202405,1
002327.SZ,202405,1
002371.SZ,202405,1
002463.SZ,202405,1
002475.SZ,202405,1
002594.SZ,202405,4
002714.SZ,202405,1
002837.SZ,202405,1
002847.SZ,202405,1
002896.SZ,202405,1
002906.SZ,202405,1
002959.SZ,202405,1
002960.SZ,202405,1
002966.SZ,202405,1
300049.SZ,202405,1
300083.SZ,202405,1
300133.SZ,202405,2
300203.SZ,202405,1
300274.SZ,202405,1
300285.SZ,202405,1
300308.SZ,202405,2
300339.SZ,202405,1
300395.SZ,202405,1
300433.SZ,202405,1
300475.SZ,202405,1
300487.SZ,202405,1
300492.SZ,202405,1
300502.SZ,202405,1
300567.SZ,202405,1
300596.SZ,202405,1
300633.SZ,202405,1
300685.SZ,202405,1
300740.SZ,202405,1
300747.SZ,202405,1
300750.SZ,202405,2
300760.SZ,202405,1
300857.SZ,202405,1
301188.SZ,202405,1
301215.SZ,202405,1
301236.SZ,202405,1
301301.SZ,202405,1
600027.SH,202405,1
600030.SH,202405,1
600050.SH,202405,1
600066.SH,202405,1
600129.SH,202405,1
600276.SH,202405,1
600309.SH,202405,1
600312.SH,202405,1
600486.SH,202405,1
600487.SH,202405,1
600547.SH,202405,2
600559.SH,202405,1
600582.SH,202405,1
600584.SH,202405,1
600600.SH,202405,4
600690.SH,202405,1
600760.SH,202405,1
600845.SH,202405,1
600872.SH,202405,1
600893.SH,202405,1
600926.SH,202405,1
600938.SH,202405,3
600970.SH,202405,1
600989.SH,202405,1
601001.SH,202405,1
601088.SH,202405,2
601138.SH,202405,1
601333.SH,202405,1
601390.SH,202405,2
601595.SH,202405,1
601608.SH,202405,1
601689.SH,202405,1
601702.SH,202405,1
601766.SH,202405,1
601818.SH,202405,1
601857.SH,202405,1
601865.SH,202405,1
601872.SH,202405,1
601899.SH,202405,3
601966.SH,202405,1
601988.SH,202405,1
601989.SH,202405,1
601995.SH,202405,1
603056.SH,202405,1
603323.SH,202405,1
603338.SH,202405,1
603606.SH,202405,1
603816.SH,202405,1
603871.SH,202405,1
603883.SH,202405,1
603986.SH,202405,1
603993.SH,202405,1
605166.SH,202405,1
688076.SH,202405,1
688088.SH,202405,1
688099.SH,202405,1
688111.SH,202405,2
688122.SH,202405,1
688132.SH,202405,1
688169.SH,202405,2
688191.SH,202405,1
688208.SH,202405,1
688278.SH,202405,1
688300.SH,202405,1
688321.SH,202405,1
688351.SH,202405,1
688352.SH,202405,1
688378.SH,202405,1
688526.SH,202405,1
688581.SH,202405,1
688630.SH,202405,1
688639.SH,202405,1
688777.SH,202405,1
689009.SH,202405,1
