ts_code,month,count
000021.SZ,202305,1
000063.SZ,202305,1
000333.SZ,202305,1
000425.SZ,202305,1
000596.SZ,202305,1
000651.SZ,202305,2
000725.SZ,202305,1
000858.SZ,202305,1
000860.SZ,202305,1
000922.SZ,202305,1
000999.SZ,202305,1
002025.SZ,202305,1
002142.SZ,202305,1
002154.SZ,202305,1
002230.SZ,202305,2
002236.SZ,202305,1
002242.SZ,202305,1
002291.SZ,202305,1
002311.SZ,202305,1
002332.SZ,202305,1
002368.SZ,202305,1
002371.SZ,202305,1
002372.SZ,202305,1
002463.SZ,202305,1
002475.SZ,202305,1
002478.SZ,202305,1
002517.SZ,202305,3
002532.SZ,202305,1
002541.SZ,202305,1
002555.SZ,202305,2
002557.SZ,202305,1
002567.SZ,202305,1
002624.SZ,202305,3
002698.SZ,202305,1
002714.SZ,202305,1
002837.SZ,202305,1
002959.SZ,202305,1
002965.SZ,202305,1
003020.SZ,202305,1
300059.SZ,202305,1
300092.SZ,202305,1
300274.SZ,202305,1
300413.SZ,202305,2
300418.SZ,202305,2
300435.SZ,202305,1
300474.SZ,202305,1
300614.SZ,202305,1
300638.SZ,202305,1
300700.SZ,202305,1
300705.SZ,202305,1
300750.SZ,202305,1
300795.SZ,202305,3
300811.SZ,202305,1
300861.SZ,202305,1
300896.SZ,202305,2
300908.SZ,202305,1
300909.SZ,202305,1
300957.SZ,202305,1
301039.SZ,202305,1
301153.SZ,202305,1
301162.SZ,202305,1
301257.SZ,202305,1
301267.SZ,202305,2
600028.SH,202305,2
600050.SH,202305,1
600066.SH,202305,2
600132.SH,202305,1
600150.SH,202305,2
600176.SH,202305,1
600188.SH,202305,1
600212.SH,202305,1
600266.SH,202305,1
600276.SH,202305,2
600312.SH,202305,1
600335.SH,202305,1
600415.SH,202305,1
600489.SH,202305,2
600498.SH,202305,1
600547.SH,202305,1
600583.SH,202305,2
600588.SH,202305,1
600600.SH,202305,2
600612.SH,202305,1
600702.SH,202305,3
600755.SH,202305,1
600765.SH,202305,1
600771.SH,202305,1
600803.SH,202305,1
600827.SH,202305,1
600861.SH,202305,1
600893.SH,202305,1
600919.SH,202305,1
600938.SH,202305,1
600941.SH,202305,3
601021.SH,202305,1
601058.SH,202305,1
601088.SH,202305,2
601138.SH,202305,1
601318.SH,202305,1
601319.SH,202305,1
601390.SH,202305,3
601600.SH,202305,1
601601.SH,202305,1
601633.SH,202305,1
601658.SH,202305,1
601882.SH,202305,1
601888.SH,202305,1
601899.SH,202305,1
603269.SH,202305,1
603301.SH,202305,1
603369.SH,202305,1
603486.SH,202305,1
603590.SH,202305,1
603605.SH,202305,1
603606.SH,202305,1
603708.SH,202305,1
603778.SH,202305,1
603801.SH,202305,1
603896.SH,202305,1
605218.SH,202305,1
605337.SH,202305,1
605399.SH,202305,1
688012.SH,202305,1
688036.SH,202305,1
688041.SH,202305,1
688066.SH,202305,1
688100.SH,202305,1
688111.SH,202305,3
688121.SH,202305,1
688132.SH,202305,1
688156.SH,202305,1
688237.SH,202305,1
688266.SH,202305,1
688310.SH,202305,1
688357.SH,202305,1
688419.SH,202305,1
688569.SH,202305,1
688575.SH,202305,1
688596.SH,202305,1
688599.SH,202305,1
688630.SH,202305,2
688777.SH,202305,1
