ts_code,month,count
000333.SZ,202203,1
000537.SZ,202203,2
000661.SZ,202203,1
000733.SZ,202203,1
000810.SZ,202203,1
000811.SZ,202203,1
000830.SZ,202203,1
000858.SZ,202203,3
000887.SZ,202203,1
000999.SZ,202203,1
002013.SZ,202203,1
002041.SZ,202203,1
002049.SZ,202203,1
002100.SZ,202203,1
002128.SZ,202203,1
002129.SZ,202203,1
002132.SZ,202203,1
002142.SZ,202203,3
002196.SZ,202203,1
002241.SZ,202203,2
002271.SZ,202203,1
002318.SZ,202203,1
002353.SZ,202203,1
002384.SZ,202203,1
002466.SZ,202203,2
002487.SZ,202203,1
002508.SZ,202203,1
002557.SZ,202203,1
002572.SZ,202203,1
002645.SZ,202203,1
002701.SZ,202203,1
002714.SZ,202203,1
002821.SZ,202203,1
002867.SZ,202203,1
002920.SZ,202203,1
002935.SZ,202203,1
002960.SZ,202203,1
002984.SZ,202203,1
002991.SZ,202203,1
003011.SZ,202203,1
300059.SZ,202203,1
300083.SZ,202203,1
300274.SZ,202203,1
300395.SZ,202203,1
300428.SZ,202203,1
300438.SZ,202203,1
300496.SZ,202203,1
300499.SZ,202203,1
300568.SZ,202203,1
300587.SZ,202203,1
300638.SZ,202203,1
300655.SZ,202203,1
300662.SZ,202203,1
300750.SZ,202203,2
300751.SZ,202203,2
300820.SZ,202203,1
300861.SZ,202203,1
300867.SZ,202203,1
300994.SZ,202203,1
300996.SZ,202203,1
301096.SZ,202203,1
600011.SH,202203,1
600048.SH,202203,1
600085.SH,202203,1
600096.SH,202203,1
600110.SH,202203,1
600188.SH,202203,1
600223.SH,202203,2
600256.SH,202203,1
600383.SH,202203,2
600395.SH,202203,1
600422.SH,202203,1
600499.SH,202203,1
600519.SH,202203,1
600522.SH,202203,1
600641.SH,202203,1
600690.SH,202203,1
600728.SH,202203,1
600801.SH,202203,1
600884.SH,202203,1
600887.SH,202203,1
601058.SH,202203,1
601238.SH,202203,3
601677.SH,202203,1
601808.SH,202203,1
601838.SH,202203,1
601868.SH,202203,1
601919.SH,202203,1
601985.SH,202203,1
603019.SH,202203,3
603067.SH,202203,1
603078.SH,202203,1
603217.SH,202203,1
603236.SH,202203,1
603290.SH,202203,1
603444.SH,202203,1
603588.SH,202203,1
603589.SH,202203,1
603733.SH,202203,1
603799.SH,202203,1
603889.SH,202203,1
603982.SH,202203,1
603997.SH,202203,1
605098.SH,202203,1
688005.SH,202203,2
688008.SH,202203,1
688037.SH,202203,1
688066.SH,202203,1
688089.SH,202203,1
688188.SH,202203,1
688369.SH,202203,1
688378.SH,202203,1
688599.SH,202203,1
688677.SH,202203,1
688777.SH,202203,1
