ts_code,month,count
000157.SZ,202602,1
000333.SZ,202602,1
000425.SZ,202602,1
000498.SZ,202602,1
000582.SZ,202602,1
000672.SZ,202602,1
000683.SZ,202602,1
000700.SZ,202602,1
000733.SZ,202602,1
000786.SZ,202602,2
000807.SZ,202602,1
000893.SZ,202602,2
000962.SZ,202602,1
000973.SZ,202602,1
001330.SZ,202602,1
001979.SZ,202602,2
002028.SZ,202602,1
002043.SZ,202602,1
002050.SZ,202602,1
002080.SZ,202602,1
002126.SZ,202602,1
002138.SZ,202602,1
002142.SZ,202602,3
002170.SZ,202602,1
002202.SZ,202602,1
002258.SZ,202602,1
002271.SZ,202602,1
002311.SZ,202602,1
002317.SZ,202602,1
002318.SZ,202602,1
002345.SZ,202602,1
002353.SZ,202602,2
002371.SZ,202602,1
002392.SZ,202602,1
002415.SZ,202602,1
002463.SZ,202602,2
002465.SZ,202602,1
002475.SZ,202602,2
002517.SZ,202602,4
002555.SZ,202602,1
002558.SZ,202602,1
002594.SZ,202602,1
002602.SZ,202602,2
002606.SZ,202602,1
002624.SZ,202602,1
002648.SZ,202602,1
002709.SZ,202602,1
002714.SZ,202602,2
002738.SZ,202602,2
002739.SZ,202602,1
002782.SZ,202602,1
002837.SZ,202602,2
002851.SZ,202602,1
002865.SZ,202602,1
002916.SZ,202602,1
002991.SZ,202602,2
300033.SZ,202602,2
300124.SZ,202602,1
300223.SZ,202602,1
300263.SZ,202602,1
300308.SZ,202602,8
300316.SZ,202602,1
300378.SZ,202602,1
300383.SZ,202602,1
300394.SZ,202602,3
300442.SZ,202602,2
300454.SZ,202602,1
300502.SZ,202602,2
300548.SZ,202602,1
300567.SZ,202602,1
300619.SZ,202602,1
300627.SZ,202602,1
300666.SZ,202602,1
300677.SZ,202602,1
300680.SZ,202602,2
300702.SZ,202602,1
300731.SZ,202602,1
300750.SZ,202602,2
300751.SZ,202602,1
300776.SZ,202602,2
300782.SZ,202602,1
300785.SZ,202602,1
300810.SZ,202602,1
300846.SZ,202602,1
300857.SZ,202602,1
301061.SZ,202602,1
301193.SZ,202602,1
301201.SZ,202602,1
301231.SZ,202602,1
301301.SZ,202602,1
301358.SZ,202602,1
301378.SZ,202602,1
301413.SZ,202602,3
301468.SZ,202602,1
301525.SZ,202602,1
301528.SZ,202602,1
301606.SZ,202602,1
301607.SZ,202602,1
600019.SH,202602,1
600029.SH,202602,1
600036.SH,202602,3
600060.SH,202602,2
600111.SH,202602,1
600115.SH,202602,1
600143.SH,202602,1
600160.SH,202602,3
600176.SH,202602,3
600183.SH,202602,1
600189.SH,202602,1
600258.SH,202602,1
600276.SH,202602,1
600285.SH,202602,1
600301.SH,202602,1
600309.SH,202602,6
600346.SH,202602,2
600388.SH,202602,1
600389.SH,202602,1
600415.SH,202602,4
600418.SH,202602,2
600426.SH,202602,1
600428.SH,202602,1
600519.SH,202602,5
600522.SH,202602,1
600547.SH,202602,2
600602.SH,202602,1
600633.SH,202602,1
600660.SH,202602,1
600690.SH,202602,2
600711.SH,202602,1
600732.SH,202602,1
600754.SH,202602,1
600862.SH,202602,1
600869.SH,202602,1
600875.SH,202602,1
600887.SH,202602,1
600893.SH,202602,1
600933.SH,202602,1
600958.SH,202602,1
600983.SH,202602,1
600985.SH,202602,2
601083.SH,202602,1
601100.SH,202602,2
601126.SH,202602,1
601138.SH,202602,1
601155.SH,202602,1
601168.SH,202602,1
601231.SH,202602,1
601233.SH,202602,3
601318.SH,202602,7
601336.SH,202602,3
601600.SH,202602,2
601601.SH,202602,3
601615.SH,202602,1
601628.SH,202602,2
601633.SH,202602,1
601689.SH,202602,3
601702.SH,202602,1
601728.SH,202602,1
601857.SH,202602,2
601872.SH,202602,1
601888.SH,202602,4
601899.SH,202602,5
601952.SH,202602,1
603005.SH,202602,1
603009.SH,202602,2
603013.SH,202602,1
603019.SH,202602,1
603059.SH,202602,1
603067.SH,202602,1
603179.SH,202602,1
603209.SH,202602,1
603239.SH,202602,1
603259.SH,202602,3
603267.SH,202602,1
603269.SH,202602,1
603279.SH,202602,1
603298.SH,202602,1
603306.SH,202602,1
603308.SH,202602,2
603345.SH,202602,2
603402.SH,202602,1
603556.SH,202602,1
603566.SH,202602,1
603619.SH,202602,1
603699.SH,202602,1
603730.SH,202602,1
603799.SH,202602,1
603806.SH,202602,3
603816.SH,202602,1
603859.SH,202602,2
603920.SH,202602,2
603986.SH,202602,3
603993.SH,202602,3
605338.SH,202602,1
605376.SH,202602,1
605499.SH,202602,1
605507.SH,202602,2
605599.SH,202602,1
688012.SH,202602,2
688041.SH,202602,6
688059.SH,202602,1
688070.SH,202602,1
688072.SH,202602,1
688095.SH,202602,1
688111.SH,202602,1
688127.SH,202602,2
688169.SH,202602,2
688208.SH,202602,2
688219.SH,202602,1
688233.SH,202602,1
688234.SH,202602,1
688235.SH,202602,1
688258.SH,202602,1
688281.SH,202602,2
688301.SH,202602,1
688313.SH,202602,1
688322.SH,202602,1
688361.SH,202602,1
688378.SH,202602,1
688390.SH,202602,1
688392.SH,202602,1
688410.SH,202602,1
688498.SH,202602,1
688516.SH,202602,1
688521.SH,202602,1
688525.SH,202602,1
688531.SH,202602,1
688543.SH,202602,1
688603.SH,202602,1
688615.SH,202602,2
688626.SH,202602,1
688627.SH,202602,1
688630.SH,202602,3
688661.SH,202602,1
688668.SH,202602,1
688717.SH,202602,1
688777.SH,202602,1
920015.BJ,202602,1
920405.BJ,202602,1
