ts_code,month,count
000002.SZ,202501,1
000063.SZ,202501,2
000333.SZ,202501,4
000423.SZ,202501,1
000425.SZ,202501,1
000568.SZ,202501,1
000596.SZ,202501,1
000625.SZ,202501,1
000785.SZ,202501,1
000807.SZ,202501,1
000858.SZ,202501,1
000921.SZ,202501,1
000938.SZ,202501,2
000951.SZ,202501,1
000975.SZ,202501,1
000988.SZ,202501,1
000998.SZ,202501,1
002003.SZ,202501,1
002138.SZ,202501,1
002180.SZ,202501,1
002226.SZ,202501,1
002241.SZ,202501,1
002351.SZ,202501,1
002371.SZ,202501,1
002444.SZ,202501,1
002463.SZ,202501,3
002475.SZ,202501,2
002517.SZ,202501,2
002532.SZ,202501,1
002568.SZ,202501,2
002594.SZ,202501,1
002605.SZ,202501,1
002648.SZ,202501,2
002697.SZ,202501,1
002738.SZ,202501,1
002739.SZ,202501,2
002780.SZ,202501,1
002831.SZ,202501,1
002851.SZ,202501,1
002867.SZ,202501,1
002928.SZ,202501,1
002938.SZ,202501,1
002946.SZ,202501,1
002948.SZ,202501,1
002970.SZ,202501,1
002991.SZ,202501,4
003021.SZ,202501,1
300049.SZ,202501,1
300059.SZ,202501,1
300207.SZ,202501,1
300308.SZ,202501,2
300395.SZ,202501,1
300418.SZ,202501,1
300433.SZ,202501,1
300476.SZ,202501,1
300547.SZ,202501,1
300558.SZ,202501,1
300638.SZ,202501,1
300662.SZ,202501,1
300750.SZ,202501,4
300761.SZ,202501,1
300979.SZ,202501,2
301045.SZ,202501,1
301061.SZ,202501,1
301236.SZ,202501,1
301498.SZ,202501,1
600027.SH,202501,1
600036.SH,202501,3
600066.SH,202501,1
600079.SH,202501,1
600096.SH,202501,1
600104.SH,202501,2
600176.SH,202501,1
600188.SH,202501,1
600310.SH,202501,2
600346.SH,202501,1
600422.SH,202501,3
600438.SH,202501,1
600585.SH,202501,2
600600.SH,202501,1
600642.SH,202501,1
600660.SH,202501,2
600674.SH,202501,2
600690.SH,202501,2
600761.SH,202501,1
600862.SH,202501,1
600887.SH,202501,1
600901.SH,202501,1
600919.SH,202501,3
600926.SH,202501,1
600938.SH,202501,4
600941.SH,202501,4
600986.SH,202501,1
601058.SH,202501,2
601077.SH,202501,1
601088.SH,202501,3
601111.SH,202501,1
601225.SH,202501,1
601288.SH,202501,1
601298.SH,202501,1
601336.SH,202501,1
601398.SH,202501,1
601456.SH,202501,1
601598.SH,202501,1
601607.SH,202501,1
601611.SH,202501,1
601615.SH,202501,1
601668.SH,202501,1
601688.SH,202501,2
601702.SH,202501,2
601878.SH,202501,1
601899.SH,202501,1
601918.SH,202501,1
603100.SH,202501,1
603119.SH,202501,1
603193.SH,202501,1
603214.SH,202501,1
603283.SH,202501,1
603477.SH,202501,1
603659.SH,202501,1
603699.SH,202501,1
603707.SH,202501,1
603816.SH,202501,1
603833.SH,202501,2
603893.SH,202501,1
603939.SH,202501,1
603979.SH,202501,1
603986.SH,202501,2
605499.SH,202501,2
605507.SH,202501,1
688041.SH,202501,3
688111.SH,202501,3
688136.SH,202501,1
688169.SH,202501,2
688208.SH,202501,2
688278.SH,202501,1
688279.SH,202501,1
688300.SH,202501,1
688428.SH,202501,1
688568.SH,202501,1
688575.SH,202501,1
688582.SH,202501,1
688608.SH,202501,1
688627.SH,202501,1
688629.SH,202501,1
688696.SH,202501,1
688798.SH,202501,1
688981.SH,202501,1
689009.SH,202501,1
