ts_code,month,count
000099.SZ,202412,1
000333.SZ,202412,6
000408.SZ,202412,1
000425.SZ,202412,2
000426.SZ,202412,1
000516.SZ,202412,1
000625.SZ,202412,1
000680.SZ,202412,2
000681.SZ,202412,1
000685.SZ,202412,1
000785.SZ,202412,1
000893.SZ,202412,1
000921.SZ,202412,2
000932.SZ,202412,2
000997.SZ,202412,2
000998.SZ,202412,1
001215.SZ,202412,1
001328.SZ,202412,1
001979.SZ,202412,4
002044.SZ,202412,1
002049.SZ,202412,1
002064.SZ,202412,1
002138.SZ,202412,1
002142.SZ,202412,3
002241.SZ,202412,2
002271.SZ,202412,1
002292.SZ,202412,1
002299.SZ,202412,1
002311.SZ,202412,2
002315.SZ,202412,1
002352.SZ,202412,2
002371.SZ,202412,2
002384.SZ,202412,1
002422.SZ,202412,1
002460.SZ,202412,1
002463.SZ,202412,1
002465.SZ,202412,4
002472.SZ,202412,1
002475.SZ,202412,5
002517.SZ,202412,5
002531.SZ,202412,1
002533.SZ,202412,1
002568.SZ,202412,3
002572.SZ,202412,1
002605.SZ,202412,3
002608.SZ,202412,1
002624.SZ,202412,1
002625.SZ,202412,1
002648.SZ,202412,1
002714.SZ,202412,1
002738.SZ,202412,3
002739.SZ,202412,2
002752.SZ,202412,1
002837.SZ,202412,1
002846.SZ,202412,1
002891.SZ,202412,1
002920.SZ,202412,1
002928.SZ,202412,1
002991.SZ,202412,1
003001.SZ,202412,1
003005.SZ,202412,1
003010.SZ,202412,1
300014.SZ,202412,1
300033.SZ,202412,1
300037.SZ,202412,2
300049.SZ,202412,1
300059.SZ,202412,3
300100.SZ,202412,1
300119.SZ,202412,1
300182.SZ,202412,1
300260.SZ,202412,1
300308.SZ,202412,2
300394.SZ,202412,1
300413.SZ,202412,1
300418.SZ,202412,1
300442.SZ,202412,1
300450.SZ,202412,1
300498.SZ,202412,1
300502.SZ,202412,2
300547.SZ,202412,1
300558.SZ,202412,3
300593.SZ,202412,1
300620.SZ,202412,1
300634.SZ,202412,1
300679.SZ,202412,1
300705.SZ,202412,2
300750.SZ,202412,3
300751.SZ,202412,1
300760.SZ,202412,1
300761.SZ,202412,1
300762.SZ,202412,2
300783.SZ,202412,4
