ts_code,month,count
000002.SZ,202410,1
000333.SZ,202410,2
000526.SZ,202410,1
000528.SZ,202410,1
000543.SZ,202410,1
000651.SZ,202410,1
000786.SZ,202410,1
000858.SZ,202410,2
000999.SZ,202410,1
001308.SZ,202410,1
001914.SZ,202410,1
002142.SZ,202410,1
002158.SZ,202410,1
002225.SZ,202410,1
002271.SZ,202410,1
002371.SZ,202410,2
002448.SZ,202410,1
002475.SZ,202410,1
002597.SZ,202410,1
002714.SZ,202410,1
002738.SZ,202410,1
002832.SZ,202410,1
002837.SZ,202410,1
002850.SZ,202410,1
003006.SZ,202410,1
300002.SZ,202410,1
300059.SZ,202410,1
300502.SZ,202410,1
300593.SZ,202410,1
300750.SZ,202410,1
300803.SZ,202410,1
300979.SZ,202410,1
301236.SZ,202410,1
301589.SZ,202410,1
600027.SH,202410,2
600030.SH,202410,1
600031.SH,202410,2
600048.SH,202410,1
600161.SH,202410,1
600233.SH,202410,1
600256.SH,202410,1
600258.SH,202410,1
600276.SH,202410,1
600489.SH,202410,1
600519.SH,202410,1
600522.SH,202410,1
600536.SH,202410,1
600660.SH,202410,1
600809.SH,202410,1
600887.SH,202410,2
600901.SH,202410,1
600919.SH,202410,1
600941.SH,202410,1
601001.SH,202410,1
601100.SH,202410,1
601155.SH,202410,1
601336.SH,202410,1
601456.SH,202410,1
601600.SH,202410,1
601601.SH,202410,1
601628.SH,202410,1
601633.SH,202410,1
601668.SH,202410,1
601688.SH,202410,1
601825.SH,202410,1
601857.SH,202410,1
601865.SH,202410,1
601878.SH,202410,1
601881.SH,202410,1
601888.SH,202410,1
601898.SH,202410,1
601899.SH,202410,2
601966.SH,202410,1
601985.SH,202410,1
603019.SH,202410,1
603193.SH,202410,1
603277.SH,202410,1
603369.SH,202410,1
603444.SH,202410,1
603596.SH,202410,1
603737.SH,202410,1
603871.SH,202410,1
603885.SH,202410,1
603979.SH,202410,1
603993.SH,202410,2
688002.SH,202410,1
688008.SH,202410,1
688111.SH,202410,1
688166.SH,202410,1
688169.SH,202410,1
688232.SH,202410,1
688256.SH,202410,1
688278.SH,202410,1
688428.SH,202410,1
688608.SH,202410,2
688692.SH,202410,1
