ts_code,month,count
000001.SZ,202006,1
000002.SZ,202006,1
000063.SZ,202006,2
000333.SZ,202006,3
000338.SZ,202006,1
000547.SZ,202006,1
000568.SZ,202006,1
000636.SZ,202006,1
000651.SZ,202006,5
000661.SZ,202006,2
000681.SZ,202006,2
000739.SZ,202006,1
000799.SZ,202006,1
000858.SZ,202006,5
000877.SZ,202006,1
000895.SZ,202006,1
000951.SZ,202006,2
000967.SZ,202006,2
000970.SZ,202006,1
000975.SZ,202006,1
000998.SZ,202006,1
001914.SZ,202006,1
002001.SZ,202006,1
002013.SZ,202006,1
002019.SZ,202006,1
002025.SZ,202006,1
002027.SZ,202006,1
002050.SZ,202006,1
002074.SZ,202006,1
002078.SZ,202006,1
002084.SZ,202006,1
002129.SZ,202006,1
002142.SZ,202006,1
002212.SZ,202006,2
002214.SZ,202006,1
002221.SZ,202006,1
002223.SZ,202006,1
002241.SZ,202006,2
002242.SZ,202006,1
002250.SZ,202006,1
002254.SZ,202006,1
002271.SZ,202006,2
002273.SZ,202006,2
002283.SZ,202006,1
002299.SZ,202006,2
002304.SZ,202006,2
002332.SZ,202006,1
002335.SZ,202006,1
002351.SZ,202006,2
002352.SZ,202006,1
002353.SZ,202006,1
002368.SZ,202006,1
002371.SZ,202006,2
002376.SZ,202006,1
002382.SZ,202006,1
002384.SZ,202006,1
002396.SZ,202006,1
002399.SZ,202006,1
002405.SZ,202006,1
002409.SZ,202006,1
002410.SZ,202006,1
002439.SZ,202006,1
002460.SZ,202006,2
002463.SZ,202006,1
002475.SZ,202006,2
002481.SZ,202006,1
002508.SZ,202006,5
002541.SZ,202006,4
002555.SZ,202006,1
002572.SZ,202006,1
002600.SZ,202006,2
002601.SZ,202006,1
002605.SZ,202006,1
002607.SZ,202006,1
002609.SZ,202006,1
002624.SZ,202006,3
002626.SZ,202006,1
002643.SZ,202006,1
002648.SZ,202006,2
002683.SZ,202006,1
002709.SZ,202006,1
002714.SZ,202006,1
002732.SZ,202006,1
002777.SZ,202006,2
002812.SZ,202006,1
002833.SZ,202006,1
002853.SZ,202006,1
002891.SZ,202006,1
002920.SZ,202006,1
002950.SZ,202006,1
002956.SZ,202006,1
002959.SZ,202006,1
300009.SZ,202006,1
300014.SZ,202006,2
300017.SZ,202006,1
300019.SZ,202006,1
300034.SZ,202006,1
300058.SZ,202006,1
300059.SZ,202006,2
300070.SZ,202006,1
300073.SZ,202006,2
300113.SZ,202006,1
300118.SZ,202006,1
300122.SZ,202006,1
300132.SZ,202006,1
300142.SZ,202006,1
300144.SZ,202006,3
300182.SZ,202006,1
300188.SZ,202006,1
300190.SZ,202006,1
300203.SZ,202006,1
300212.SZ,202006,1
300229.SZ,202006,1
300233.SZ,202006,2
300251.SZ,202006,2
300316.SZ,202006,1
300353.SZ,202006,1
300363.SZ,202006,1
300379.SZ,202006,1
300394.SZ,202006,1
300413.SZ,202006,3
300433.SZ,202006,1
300438.SZ,202006,1
300450.SZ,202006,1
300454.SZ,202006,2
300470.SZ,202006,2
300572.SZ,202006,2
300573.SZ,202006,1
300577.SZ,202006,1
300580.SZ,202006,1
300599.SZ,202006,1
300624.SZ,202006,1
300639.SZ,202006,1
300645.SZ,202006,1
300719.SZ,202006,1
300724.SZ,202006,2
300750.SZ,202006,7
300751.SZ,202006,1
300767.SZ,202006,1
300769.SZ,202006,2
300777.SZ,202006,1
