ts_code,month,count
000001.SZ,202304,1
000032.SZ,202304,1
000034.SZ,202304,1
000063.SZ,202304,3
000333.SZ,202304,1
000338.SZ,202304,1
000423.SZ,202304,1
000568.SZ,202304,5
000596.SZ,202304,1
000651.SZ,202304,2
000681.SZ,202304,1
000690.SZ,202304,1
000728.SZ,202304,1
000738.SZ,202304,1
000768.SZ,202304,1
000778.SZ,202304,1
000807.SZ,202304,1
000858.SZ,202304,1
000860.SZ,202304,1
000921.SZ,202304,1
000938.SZ,202304,1
000960.SZ,202304,1
000975.SZ,202304,1
000988.SZ,202304,2
000998.SZ,202304,1
001223.SZ,202304,1
001283.SZ,202304,1
001323.SZ,202304,1
002011.SZ,202304,1
002025.SZ,202304,1
002027.SZ,202304,2
002074.SZ,202304,1
002100.SZ,202304,1
002126.SZ,202304,1
002129.SZ,202304,4
002142.SZ,202304,2
002153.SZ,202304,1
002155.SZ,202304,1
002212.SZ,202304,1
002222.SZ,202304,1
002230.SZ,202304,4
002271.SZ,202304,1
002304.SZ,202304,1
002311.SZ,202304,1
002318.SZ,202304,1
002345.SZ,202304,1
002352.SZ,202304,2
002368.SZ,202304,1
002371.SZ,202304,2
002372.SZ,202304,1
002384.SZ,202304,3
002387.SZ,202304,1
002389.SZ,202304,1
002402.SZ,202304,1
002410.SZ,202304,5
002415.SZ,202304,1
002429.SZ,202304,1
002430.SZ,202304,1
002459.SZ,202304,5
002463.SZ,202304,1
002475.SZ,202304,1
002517.SZ,202304,4
002541.SZ,202304,2
002555.SZ,202304,3
002567.SZ,202304,3
002603.SZ,202304,1
002605.SZ,202304,1
002648.SZ,202304,1
002651.SZ,202304,1
002714.SZ,202304,1
002747.SZ,202304,2
002777.SZ,202304,1
002832.SZ,202304,1
002881.SZ,202304,1
002903.SZ,202304,1
002920.SZ,202304,1
002925.SZ,202304,1
002965.SZ,202304,1
002984.SZ,202304,1
002987.SZ,202304,1
002990.SZ,202304,1
002991.SZ,202304,1
003020.SZ,202304,2
300031.SZ,202304,1
300033.SZ,202304,1
300037.SZ,202304,1
300058.SZ,202304,2
300059.SZ,202304,1
300114.SZ,202304,1
300138.SZ,202304,1
300144.SZ,202304,1
300161.SZ,202304,2
300181.SZ,202304,1
300226.SZ,202304,1
300232.SZ,202304,1
300244.SZ,202304,1
300257.SZ,202304,1
300260.SZ,202304,1
300274.SZ,202304,3
300308.SZ,202304,2
300349.SZ,202304,1
300358.SZ,202304,1
