ts_code,month,count
000034.SZ,202401,1
000403.SZ,202401,1
000408.SZ,202401,1
000543.SZ,202401,1
000568.SZ,202401,1
000596.SZ,202401,3
000625.SZ,202401,3
000661.SZ,202401,1
000786.SZ,202401,1
000810.SZ,202401,1
000831.SZ,202401,1
000921.SZ,202401,1
000933.SZ,202401,1
000975.SZ,202401,3
000983.SZ,202401,1
001309.SZ,202401,1
002074.SZ,202401,1
002142.SZ,202401,1
002149.SZ,202401,1
002156.SZ,202401,1
002241.SZ,202401,1
002276.SZ,202401,1
002402.SZ,202401,1
002439.SZ,202401,1
002463.SZ,202401,2
002475.SZ,202401,1
002487.SZ,202401,1
002493.SZ,202401,1
002517.SZ,202401,1
002541.SZ,202401,1
002567.SZ,202401,1
002648.SZ,202401,1
002653.SZ,202401,1
002659.SZ,202401,1
002675.SZ,202401,1
002698.SZ,202401,1
002714.SZ,202401,1
002840.SZ,202401,1
002920.SZ,202401,1
002925.SZ,202401,1
002960.SZ,202401,1
003033.SZ,202401,1
300034.SZ,202401,1
300036.SZ,202401,1
300212.SZ,202401,1
300274.SZ,202401,1
300308.SZ,202401,1
300408.SZ,202401,1
300413.SZ,202401,1
300435.SZ,202401,1
300498.SZ,202401,1
300583.SZ,202401,1
300596.SZ,202401,1
300750.SZ,202401,2
300751.SZ,202401,1
300761.SZ,202401,2
300795.SZ,202401,1
300833.SZ,202401,2
300842.SZ,202401,1
300972.SZ,202401,1
300979.SZ,202401,1
301033.SZ,202401,1
301153.SZ,202401,1
301261.SZ,202401,1
301377.SZ,202401,2
301397.SZ,202401,1
600030.SH,202401,1
600050.SH,202401,1
600150.SH,202401,2
600160.SH,202401,1
600161.SH,202401,1
600183.SH,202401,1
600188.SH,202401,2
600256.SH,202401,2
600285.SH,202401,1
600396.SH,202401,1
600426.SH,202401,1
600519.SH,202401,1
600535.SH,202401,1
600547.SH,202401,1
600583.SH,202401,1
600584.SH,202401,1
600603.SH,202401,1
600699.SH,202401,1
600732.SH,202401,1
600754.SH,202401,1
600761.SH,202401,1
600764.SH,202401,1
600765.SH,202401,1
600887.SH,202401,1
600893.SH,202401,1
600900.SH,202401,1
600916.SH,202401,1
600919.SH,202401,2
600938.SH,202401,2
600941.SH,202401,3
600975.SH,202401,1
600989.SH,202401,1
601021.SH,202401,2
601058.SH,202401,1
601088.SH,202401,2
601100.SH,202401,1
601225.SH,202401,1
601595.SH,202401,1
601666.SH,202401,1
601689.SH,202401,1
601698.SH,202401,1
601857.SH,202401,1
601888.SH,202401,1
601890.SH,202401,1
601899.SH,202401,2
603008.SH,202401,1
603040.SH,202401,1
603197.SH,202401,1
603198.SH,202401,1
603296.SH,202401,1
603298.SH,202401,1
603322.SH,202401,1
603345.SH,202401,2
603369.SH,202401,1
603518.SH,202401,1
603605.SH,202401,1
603666.SH,202401,1
603707.SH,202401,1
603833.SH,202401,1
603882.SH,202401,1
603915.SH,202401,1
603939.SH,202401,1
603993.SH,202401,1
603998.SH,202401,1
605098.SH,202401,1
605117.SH,202401,1
605128.SH,202401,1
688008.SH,202401,1
688037.SH,202401,1
688062.SH,202401,1
688072.SH,202401,2
688076.SH,202401,1
688110.SH,202401,1
688122.SH,202401,1
688132.SH,202401,1
688139.SH,202401,1
688167.SH,202401,1
688169.SH,202401,1
688234.SH,202401,1
688249.SH,202401,1
688256.SH,202401,1
688266.SH,202401,1
688320.SH,202401,1
688337.SH,202401,1
688352.SH,202401,1
688378.SH,202401,1
688390.SH,202401,1
688439.SH,202401,1
688496.SH,202401,1
688516.SH,202401,1
688520.SH,202401,1
688550.SH,202401,1
688579.SH,202401,1
688581.SH,202401,1
688668.SH,202401,1
688676.SH,202401,1
688777.SH,202401,1
