ts_code,month,count
000049.SZ,202208,1
000333.SZ,202208,1
000519.SZ,202208,1
000531.SZ,202208,1
000546.SZ,202208,1
000596.SZ,202208,1
000768.SZ,202208,1
000776.SZ,202208,1
000810.SZ,202208,1
002009.SZ,202208,1
002049.SZ,202208,1
002100.SZ,202208,1
002126.SZ,202208,1
002129.SZ,202208,1
002241.SZ,202208,1
002291.SZ,202208,1
002311.SZ,202208,1
002353.SZ,202208,1
002415.SZ,202208,1
002430.SZ,202208,1
002472.SZ,202208,1
002487.SZ,202208,1
002674.SZ,202208,1
002714.SZ,202208,2
002724.SZ,202208,1
002768.SZ,202208,1
002859.SZ,202208,1
002906.SZ,202208,2
002908.SZ,202208,1
002928.SZ,202208,1
002984.SZ,202208,1
002996.SZ,202208,1
003011.SZ,202208,1
300049.SZ,202208,1
300059.SZ,202208,1
300260.SZ,202208,1
300308.SZ,202208,1
300416.SZ,202208,1
300438.SZ,202208,1
300481.SZ,202208,1
300496.SZ,202208,1
300499.SZ,202208,1
300503.SZ,202208,1
300604.SZ,202208,1
300662.SZ,202208,1
300682.SZ,202208,1
300705.SZ,202208,1
300724.SZ,202208,1
300751.SZ,202208,1
300760.SZ,202208,1
300762.SZ,202208,1
300763.SZ,202208,1
300801.SZ,202208,1
300811.SZ,202208,1
300866.SZ,202208,1
300893.SZ,202208,1
300896.SZ,202208,1
300911.SZ,202208,1
300916.SZ,202208,1
300957.SZ,202208,1
301018.SZ,202208,1
301050.SZ,202208,1
301117.SZ,202208,1
600009.SH,202208,1
600031.SH,202208,1
600048.SH,202208,1
600079.SH,202208,1
600150.SH,202208,1
600330.SH,202208,1
600481.SH,202208,1
600487.SH,202208,1
600519.SH,202208,3
600566.SH,202208,1
600702.SH,202208,1
600754.SH,202208,1
600763.SH,202208,1
600765.SH,202208,2
600801.SH,202208,1
600861.SH,202208,1
600887.SH,202208,1
600916.SH,202208,1
601009.SH,202208,1
601012.SH,202208,1
601016.SH,202208,1
601117.SH,202208,1
601128.SH,202208,1
601137.SH,202208,1
601633.SH,202208,1
601882.SH,202208,1
601888.SH,202208,1
601899.SH,202208,1
603179.SH,202208,1
603185.SH,202208,1
603198.SH,202208,1
603327.SH,202208,1
603396.SH,202208,1
603416.SH,202208,1
603444.SH,202208,1
603605.SH,202208,1
603666.SH,202208,1
603667.SH,202208,1
603899.SH,202208,1
603915.SH,202208,1
603997.SH,202208,1
605090.SH,202208,1
605111.SH,202208,2
605369.SH,202208,1
688012.SH,202208,1
688032.SH,202208,1
688047.SH,202208,1
688063.SH,202208,1
688065.SH,202208,1
688122.SH,202208,1
688131.SH,202208,1
688195.SH,202208,1
688223.SH,202208,1
688269.SH,202208,1
688300.SH,202208,1
688326.SH,202208,1
688526.SH,202208,1
688599.SH,202208,1
688630.SH,202208,1
688667.SH,202208,1
688677.SH,202208,1
688777.SH,202208,1
