ts_code,month,count
000001.SZ,202009,3
000002.SZ,202009,3
000026.SZ,202009,1
000063.SZ,202009,1
000100.SZ,202009,1
000157.SZ,202009,1
000513.SZ,202009,1
000547.SZ,202009,3
000568.SZ,202009,4
000651.SZ,202009,2
000656.SZ,202009,2
000683.SZ,202009,1
000703.SZ,202009,2
000725.SZ,202009,4
000733.SZ,202009,1
000739.SZ,202009,1
000789.SZ,202009,1
000858.SZ,202009,6
000860.SZ,202009,1
000876.SZ,202009,2
000887.SZ,202009,3
000933.SZ,202009,1
002007.SZ,202009,1
002013.SZ,202009,2
002026.SZ,202009,1
002027.SZ,202009,1
002044.SZ,202009,1
002048.SZ,202009,1
002049.SZ,202009,1
002064.SZ,202009,1
002078.SZ,202009,2
002080.SZ,202009,1
002127.SZ,202009,1
002138.SZ,202009,1
002139.SZ,202009,2
002142.SZ,202009,1
002151.SZ,202009,1
002171.SZ,202009,1
002230.SZ,202009,1
002233.SZ,202009,1
002237.SZ,202009,1
002241.SZ,202009,2
002242.SZ,202009,1
002250.SZ,202009,1
002251.SZ,202009,1
002266.SZ,202009,1
002271.SZ,202009,1
002281.SZ,202009,1
002294.SZ,202009,1
002304.SZ,202009,1
002315.SZ,202009,1
002335.SZ,202009,2
002352.SZ,202009,5
002371.SZ,202009,1
002389.SZ,202009,1
002410.SZ,202009,1
002429.SZ,202009,1
002475.SZ,202009,1
002493.SZ,202009,1
002497.SZ,202009,1
002531.SZ,202009,1
002555.SZ,202009,2
002572.SZ,202009,1
002600.SZ,202009,1
002601.SZ,202009,2
002607.SZ,202009,1
002614.SZ,202009,1
002616.SZ,202009,1
002624.SZ,202009,1
002643.SZ,202009,1
002675.SZ,202009,1
002709.SZ,202009,1
002714.SZ,202009,2
002726.SZ,202009,1
002727.SZ,202009,1
002739.SZ,202009,2
002756.SZ,202009,1
002757.SZ,202009,1
002798.SZ,202009,2
002867.SZ,202009,1
002925.SZ,202009,1
002970.SZ,202009,1
300017.SZ,202009,1
300059.SZ,202009,1
300070.SZ,202009,2
300073.SZ,202009,1
300082.SZ,202009,1
300085.SZ,202009,1
300088.SZ,202009,1
300103.SZ,202009,1
300114.SZ,202009,1
300122.SZ,202009,3
300132.SZ,202009,1
300136.SZ,202009,1
300137.SZ,202009,1
300146.SZ,202009,1
300147.SZ,202009,1
300149.SZ,202009,1
300168.SZ,202009,1
300182.SZ,202009,1
300188.SZ,202009,1
300213.SZ,202009,1
300233.SZ,202009,1
300244.SZ,202009,1
300251.SZ,202009,2
300258.SZ,202009,3
300274.SZ,202009,1
300315.SZ,202009,1
300316.SZ,202009,1
300348.SZ,202009,1
300363.SZ,202009,1
300369.SZ,202009,1
300378.SZ,202009,1
300394.SZ,202009,1
300413.SZ,202009,5
300427.SZ,202009,1
300451.SZ,202009,3
300464.SZ,202009,1
300481.SZ,202009,1
300502.SZ,202009,1
300680.SZ,202009,1
300702.SZ,202009,1
300725.SZ,202009,1
300751.SZ,202009,1
300767.SZ,202009,1
300770.SZ,202009,1
300776.SZ,202009,1
300792.SZ,202009,1
300801.SZ,202009,2
300806.SZ,202009,1
300815.SZ,202009,1
600009.SH,202009,1
600030.SH,202009,1
600031.SH,202009,2
600036.SH,202009,3
600048.SH,202009,2
600060.SH,202009,1
600063.SH,202009,1
600109.SH,202009,1
600138.SH,202009,1
600176.SH,202009,1
600216.SH,202009,1
600309.SH,202009,2
600346.SH,202009,5
600383.SH,202009,3
600388.SH,202009,1
600406.SH,202009,1
600409.SH,202009,1
600416.SH,202009,1
600426.SH,202009,1
600438.SH,202009,3
600519.SH,202009,1
600570.SH,202009,2
600585.SH,202009,2
600588.SH,202009,2
600612.SH,202009,1
600674.SH,202009,1
600711.SH,202009,3
600729.SH,202009,1
600741.SH,202009,2
600760.SH,202009,1
600779.SH,202009,1
600801.SH,202009,1
600809.SH,202009,1
600887.SH,202009,5
600893.SH,202009,1
600900.SH,202009,1
600926.SH,202009,1
600976.SH,202009,1
600988.SH,202009,1
600989.SH,202009,1
601012.SH,202009,5
601021.SH,202009,2
601088.SH,202009,1
601100.SH,202009,3
601128.SH,202009,3
601137.SH,202009,1
601163.SH,202009,1
601233.SH,202009,2
601238.SH,202009,1
601336.SH,202009,3
601601.SH,202009,2
601628.SH,202009,1
601633.SH,202009,2
601636.SH,202009,2
601668.SH,202009,1
601688.SH,202009,4
601838.SH,202009,1
601888.SH,202009,2
601899.SH,202009,3
601919.SH,202009,1
601965.SH,202009,1
603018.SH,202009,1
603019.SH,202009,1
603035.SH,202009,1
603043.SH,202009,1
603056.SH,202009,2
603108.SH,202009,1
603131.SH,202009,1
603136.SH,202009,1
603181.SH,202009,1
603187.SH,202009,1
603233.SH,202009,2
603236.SH,202009,1
603258.SH,202009,1
603267.SH,202009,1
603313.SH,202009,1
603327.SH,202009,1
603369.SH,202009,2
603378.SH,202009,1
603489.SH,202009,1
603517.SH,202009,1
603587.SH,202009,3
603589.SH,202009,3
603605.SH,202009,2
603611.SH,202009,1
603612.SH,202009,1
603659.SH,202009,2
603697.SH,202009,1
603713.SH,202009,1
603787.SH,202009,2
603788.SH,202009,1
603801.SH,202009,1
603806.SH,202009,1
603816.SH,202009,1
603828.SH,202009,1
603833.SH,202009,1
603867.SH,202009,1
603878.SH,202009,1
603881.SH,202009,1
603882.SH,202009,1
603899.SH,202009,1
603915.SH,202009,1
603919.SH,202009,1
603995.SH,202009,1
688018.SH,202009,1
688021.SH,202009,1
688036.SH,202009,1
688069.SH,202009,1
688111.SH,202009,1
688188.SH,202009,2
688208.SH,202009,1
688229.SH,202009,1
