ts_code,month,count
000333.SZ,202201,3
000423.SZ,202201,1
000568.SZ,202201,3
000738.SZ,202201,1
000768.SZ,202201,1
000776.SZ,202201,2
000792.SZ,202201,2
000848.SZ,202201,1
000887.SZ,202201,1
000915.SZ,202201,1
000921.SZ,202201,1
000938.SZ,202201,1
000963.SZ,202201,1
000998.SZ,202201,1
001979.SZ,202201,1
002001.SZ,202201,1
002011.SZ,202201,1
002027.SZ,202201,1
002041.SZ,202201,1
002049.SZ,202201,1
002088.SZ,202201,1
002120.SZ,202201,1
002142.SZ,202201,1
002196.SZ,202201,1
002271.SZ,202201,1
002352.SZ,202201,2
002434.SZ,202201,1
002459.SZ,202201,1
002475.SZ,202201,1
002487.SZ,202201,1
002507.SZ,202201,1
002508.SZ,202201,1
002511.SZ,202201,1
002555.SZ,202201,1
002572.SZ,202201,1
002597.SZ,202201,1
002625.SZ,202201,1
002648.SZ,202201,1
002705.SZ,202201,1
002709.SZ,202201,1
002714.SZ,202201,1
002724.SZ,202201,1
002738.SZ,202201,1
002739.SZ,202201,1
002747.SZ,202201,1
002777.SZ,202201,1
002815.SZ,202201,1
002840.SZ,202201,1
002873.SZ,202201,1
002876.SZ,202201,1
002928.SZ,202201,1
002953.SZ,202201,1
002984.SZ,202201,1
002988.SZ,202201,1
002991.SZ,202201,1
300033.SZ,202201,1
300059.SZ,202201,2
300073.SZ,202201,1
300088.SZ,202201,1
300122.SZ,202201,1
300223.SZ,202201,1
300363.SZ,202201,1
300382.SZ,202201,1
300438.SZ,202201,1
300451.SZ,202201,1
300474.SZ,202201,1
300507.SZ,202201,1
300580.SZ,202201,1
300655.SZ,202201,1
300662.SZ,202201,1
300724.SZ,202201,1
300726.SZ,202201,1
300750.SZ,202201,1
300757.SZ,202201,1
300760.SZ,202201,1
301011.SZ,202201,1
600030.SH,202201,1
600060.SH,202201,1
600114.SH,202201,1
600150.SH,202201,1
600188.SH,202201,2
600370.SH,202201,1
600383.SH,202201,2
600456.SH,202201,1
600458.SH,202201,1
600519.SH,202201,4
600529.SH,202201,1
600563.SH,202201,1
600587.SH,202201,1
600641.SH,202201,1
600702.SH,202201,1
600732.SH,202201,2
600764.SH,202201,1
600809.SH,202201,2
600887.SH,202201,1
600958.SH,202201,1
600976.SH,202201,1
600989.SH,202201,1
601012.SH,202201,3
601058.SH,202201,2
601088.SH,202201,1
601156.SH,202201,1
601166.SH,202201,1
601233.SH,202201,1
601238.SH,202201,1
601318.SH,202201,1
601633.SH,202201,1
601838.SH,202201,1
601868.SH,202201,1
601888.SH,202201,2
601985.SH,202201,2
603008.SH,202201,1
603179.SH,202201,1
603208.SH,202201,1
603233.SH,202201,1
603277.SH,202201,1
603328.SH,202201,1
603444.SH,202201,1
603566.SH,202201,1
603713.SH,202201,1
603738.SH,202201,2
603806.SH,202201,1
603818.SH,202201,1
603987.SH,202201,1
605003.SH,202201,1
605168.SH,202201,1
605305.SH,202201,1
605369.SH,202201,1
605376.SH,202201,1
688006.SH,202201,1
688169.SH,202201,1
688555.SH,202201,1
688556.SH,202201,1
688601.SH,202201,1
