ts_code,month,count
000338.SZ,202605,1
000651.SZ,202605,1
000688.SZ,202605,1
000807.SZ,202605,1
000811.SZ,202605,1
000893.SZ,202605,1
000933.SZ,202605,1
000951.SZ,202605,1
000977.SZ,202605,1
002001.SZ,202605,1
002043.SZ,202605,1
002064.SZ,202605,1
002100.SZ,202605,1
002128.SZ,202605,2
002142.SZ,202605,2
002185.SZ,202605,1
002240.SZ,202605,1
002250.SZ,202605,1
002273.SZ,202605,1
002318.SZ,202605,1
002353.SZ,202605,2
002384.SZ,202605,1
002415.SZ,202605,1
002460.SZ,202605,1
002475.SZ,202605,1
002493.SZ,202605,1
002532.SZ,202605,1
002541.SZ,202605,2
002594.SZ,202605,2
002602.SZ,202605,1
002624.SZ,202605,1
002648.SZ,202605,2
002738.SZ,202605,1
002821.SZ,202605,1
002840.SZ,202605,1
002961.SZ,202605,1
002966.SZ,202605,1
300001.SZ,202605,1
300037.SZ,202605,1
300054.SZ,202605,1
300073.SZ,202605,1
300223.SZ,202605,1
300285.SZ,202605,1
300308.SZ,202605,4
300364.SZ,202605,1
300483.SZ,202605,1
300496.SZ,202605,1
300502.SZ,202605,1
300547.SZ,202605,1
300558.SZ,202605,1
300662.SZ,202605,1
300666.SZ,202605,1
300677.SZ,202605,1
300750.SZ,202605,1
300782.SZ,202605,1
301162.SZ,202605,1
301193.SZ,202605,1
301358.SZ,202605,1
301413.SZ,202605,1
301580.SZ,202605,1
301606.SZ,202605,1
600011.SH,202605,1
600026.SH,202605,1
600060.SH,202605,1
600166.SH,202605,1
600176.SH,202605,2
600188.SH,202605,2
600189.SH,202605,1
600233.SH,202605,1
600285.SH,202605,1
600309.SH,202605,2
600346.SH,202605,1
600415.SH,202605,1
600499.SH,202605,1
600562.SH,202605,1
600674.SH,202605,1
600690.SH,202605,1
600754.SH,202605,1
600801.SH,202605,1
600872.SH,202605,1
600879.SH,202605,1
600988.SH,202605,2
601083.SH,202605,1
601088.SH,202605,2
601100.SH,202605,1
601138.SH,202605,2
601233.SH,202605,2
601318.SH,202605,1
601336.SH,202605,1
601601.SH,202605,2
601658.SH,202605,1
601699.SH,202605,1
601857.SH,202605,1
601899.SH,202605,2
601918.SH,202605,1
603019.SH,202605,1
603259.SH,202605,1
603308.SH,202605,1
603345.SH,202605,5
603599.SH,202605,1
603659.SH,202605,1
603806.SH,202605,1
603876.SH,202605,1
603986.SH,202605,1
603993.SH,202605,1
605020.SH,202605,1
688012.SH,202605,1
688017.SH,202605,1
688041.SH,202605,2
688059.SH,202605,1
688112.SH,202605,1
688127.SH,202605,1
688158.SH,202605,1
688220.SH,202605,1
688256.SH,202605,1
688312.SH,202605,1
688376.SH,202605,1
688390.SH,202605,1
688392.SH,202605,1
688401.SH,202605,1
688411.SH,202605,1
688498.SH,202605,1
688521.SH,202605,1
688531.SH,202605,1
688536.SH,202605,1
688668.SH,202605,1
688702.SH,202605,2
688766.SH,202605,1
688777.SH,202605,1
688778.SH,202605,1
920522.BJ,202605,1
