ts_code,month,count
000333.SZ,202512,4
000568.SZ,202512,1
000596.SZ,202512,2
000708.SZ,202512,1
000792.SZ,202512,1
000831.SZ,202512,1
000893.SZ,202512,1
002100.SZ,202512,1
002138.SZ,202512,1
002202.SZ,202512,2
002271.SZ,202512,1
002371.SZ,202512,2
002392.SZ,202512,1
002409.SZ,202512,1
002414.SZ,202512,1
002415.SZ,202512,1
002444.SZ,202512,1
002460.SZ,202512,1
002463.SZ,202512,2
002487.SZ,202512,1
002517.SZ,202512,1
002558.SZ,202512,3
002626.SZ,202512,1
002648.SZ,202512,2
002675.SZ,202512,1
002701.SZ,202512,1
002714.SZ,202512,3
002831.SZ,202512,1
002946.SZ,202512,1
002956.SZ,202512,1
002991.SZ,202512,1
300308.SZ,202512,3
300408.SZ,202512,1
300438.SZ,202512,1
300502.SZ,202512,1
300619.SZ,202512,1
300638.SZ,202512,1
300648.SZ,202512,1
300748.SZ,202512,1
300750.SZ,202512,2
300810.SZ,202512,1
300857.SZ,202512,1
301092.SZ,202512,1
301231.SZ,202512,1
301291.SZ,202512,1
301382.SZ,202512,1
600028.SH,202512,1
600036.SH,202512,2
600115.SH,202512,1
600143.SH,202512,1
600258.SH,202512,1
600426.SH,202512,1
600690.SH,202512,1
600754.SH,202512,1
600760.SH,202512,1
600761.SH,202512,1
600886.SH,202512,1
600919.SH,202512,1
601058.SH,202512,1
601083.SH,202512,1
601100.SH,202512,2
601111.SH,202512,1
601166.SH,202512,1
601211.SH,202512,1
601318.SH,202512,1
601398.SH,202512,1
601601.SH,202512,1
601628.SH,202512,1
601688.SH,202512,1
601689.SH,202512,1
601857.SH,202512,1
601888.SH,202512,2
601898.SH,202512,1
601899.SH,202512,1
603067.SH,202512,1
603087.SH,202512,1
603092.SH,202512,1
603163.SH,202512,1
603166.SH,202512,1
603171.SH,202512,1
603239.SH,202512,1
603298.SH,202512,1
603319.SH,202512,1
603699.SH,202512,1
603799.SH,202512,1
603816.SH,202512,1
603929.SH,202512,1
603939.SH,202512,1
603986.SH,202512,1
603993.SH,202512,1
605088.SH,202512,1
605128.SH,202512,1
688012.SH,202512,1
688018.SH,202512,1
688041.SH,202512,2
688059.SH,202512,1
688095.SH,202512,1
688100.SH,202512,1
688127.SH,202512,1
688190.SH,202512,1
688192.SH,202512,1
688196.SH,202512,1
688220.SH,202512,1
688223.SH,202512,1
688235.SH,202512,1
688239.SH,202512,1
688256.SH,202512,1
688258.SH,202512,1
688271.SH,202512,1
688531.SH,202512,1
688582.SH,202512,1
688615.SH,202512,1
688621.SH,202512,1
688631.SH,202512,1
688658.SH,202512,1
