ts_code,month,count
000063.SZ,202508,1
000333.SZ,202508,1
000425.SZ,202508,2
000426.SZ,202508,1
000526.SZ,202508,1
000625.SZ,202508,1
000651.SZ,202508,1
000830.SZ,202508,1
000831.SZ,202508,1
000932.SZ,202508,1
000988.SZ,202508,1
001328.SZ,202508,1
002001.SZ,202508,1
002027.SZ,202508,2
002049.SZ,202508,2
002078.SZ,202508,1
002126.SZ,202508,1
002128.SZ,202508,2
002156.SZ,202508,1
002170.SZ,202508,2
002230.SZ,202508,1
002315.SZ,202508,1
002317.SZ,202508,2
002345.SZ,202508,1
002353.SZ,202508,1
002371.SZ,202508,1
002396.SZ,202508,1
002430.SZ,202508,1
002436.SZ,202508,1
002463.SZ,202508,4
002487.SZ,202508,4
002517.SZ,202508,1
002527.SZ,202508,1
002532.SZ,202508,1
002544.SZ,202508,2
002550.SZ,202508,1
002558.SZ,202508,1
002594.SZ,202508,1
002624.SZ,202508,1
002648.SZ,202508,1
002714.SZ,202508,4
002738.SZ,202508,1
002739.SZ,202508,1
002881.SZ,202508,1
002938.SZ,202508,1
002940.SZ,202508,1
002946.SZ,202508,1
002959.SZ,202508,1
002997.SZ,202508,1
003021.SZ,202508,1
003816.SZ,202508,1
300002.SZ,202508,1
300048.SZ,202508,1
300059.SZ,202508,6
300138.SZ,202508,1
300204.SZ,202508,1
300207.SZ,202508,2
300244.SZ,202508,2
300308.SZ,202508,2
300378.SZ,202508,1
300413.SZ,202508,1
300416.SZ,202508,1
300421.SZ,202508,1
300450.SZ,202508,1
300454.SZ,202508,1
300502.SZ,202508,3
300558.SZ,202508,1
300624.SZ,202508,1
300633.SZ,202508,2
300638.SZ,202508,1
300648.SZ,202508,1
300662.SZ,202508,2
300666.SZ,202508,1
300680.SZ,202508,1
300740.SZ,202508,1
300747.SZ,202508,1
300760.SZ,202508,1
300761.SZ,202508,1
300866.SZ,202508,1
300872.SZ,202508,1
300973.SZ,202508,1
301061.SZ,202508,2
301092.SZ,202508,1
301128.SZ,202508,1
301162.SZ,202508,1
301308.SZ,202508,1
600011.SH,202508,1
600019.SH,202508,1
600030.SH,202508,1
600036.SH,202508,1
600060.SH,202508,1
600109.SH,202508,1
600111.SH,202508,1
600141.SH,202508,1
600150.SH,202508,1
600160.SH,202508,1
600176.SH,202508,1
600186.SH,202508,1
600233.SH,202508,1
600276.SH,202508,1
600282.SH,202508,1
600309.SH,202508,3
600389.SH,202508,1
600391.SH,202508,1
600410.SH,202508,1
600426.SH,202508,1
600435.SH,202508,2
600438.SH,202508,1
600458.SH,202508,1
600480.SH,202508,1
600486.SH,202508,1
600570.SH,202508,1
600584.SH,202508,1
600585.SH,202508,1
600601.SH,202508,1
600623.SH,202508,1
600684.SH,202508,1
600690.SH,202508,1
600760.SH,202508,1
600801.SH,202508,1
600862.SH,202508,1
600879.SH,202508,1
600887.SH,202508,1
600893.SH,202508,1
600938.SH,202508,1
600958.SH,202508,1
600967.SH,202508,1
600985.SH,202508,1
601117.SH,202508,3
601138.SH,202508,1
601155.SH,202508,1
601168.SH,202508,1
601208.SH,202508,1
601233.SH,202508,1
601336.SH,202508,2
601456.SH,202508,1
601555.SH,202508,1
601615.SH,202508,1
601628.SH,202508,2
601633.SH,202508,1
601688.SH,202508,1
601699.SH,202508,1
601702.SH,202508,1
601857.SH,202508,1
601881.SH,202508,1
601899.SH,202508,1
603166.SH,202508,1
603203.SH,202508,1
603225.SH,202508,1
603298.SH,202508,1
603299.SH,202508,1
603300.SH,202508,1
603308.SH,202508,1
603338.SH,202508,1
603444.SH,202508,1
603486.SH,202508,1
603565.SH,202508,1
603567.SH,202508,1
603599.SH,202508,1
603737.SH,202508,1
603799.SH,202508,2
603809.SH,202508,1
603871.SH,202508,1
603885.SH,202508,1
603899.SH,202508,1
603920.SH,202508,1
603979.SH,202508,1
603983.SH,202508,1
603993.SH,202508,3
605376.SH,202508,1
605499.SH,202508,4
605589.SH,202508,1
688012.SH,202508,1
688018.SH,202508,1
688041.SH,202508,2
688048.SH,202508,1
688059.SH,202508,1
688088.SH,202508,2
688095.SH,202508,1
688102.SH,202508,2
688111.SH,202508,2
688122.SH,202508,1
688127.SH,202508,1
688166.SH,202508,1
688208.SH,202508,1
688220.SH,202508,1
688235.SH,202508,2
688256.SH,202508,1
688258.SH,202508,2
688281.SH,202508,2
688303.SH,202508,1
688305.SH,202508,1
688322.SH,202508,1
688382.SH,202508,1
688410.SH,202508,2
688498.SH,202508,1
688513.SH,202508,1
688522.SH,202508,1
688531.SH,202508,1
688557.SH,202508,1
688581.SH,202508,1
688627.SH,202508,2
688636.SH,202508,1
688787.SH,202508,1
688981.SH,202508,2
833914.BJ,202508,1
