ts_code,month,count
000568.SZ,202211,2
000768.SZ,202211,1
000951.SZ,202211,1
000963.SZ,202211,1
001215.SZ,202211,1
002006.SZ,202211,1
002041.SZ,202211,1
002049.SZ,202211,2
002057.SZ,202211,1
002142.SZ,202211,1
002244.SZ,202211,1
002268.SZ,202211,1
002276.SZ,202211,1
002291.SZ,202211,3
002299.SZ,202211,1
002317.SZ,202211,1
002335.SZ,202211,1
002368.SZ,202211,3
002372.SZ,202211,1
002385.SZ,202211,1
002446.SZ,202211,1
002463.SZ,202211,1
002475.SZ,202211,1
002487.SZ,202211,1
002517.SZ,202211,1
002531.SZ,202211,2
002541.SZ,202211,1
002603.SZ,202211,1
002605.SZ,202211,1
002645.SZ,202211,1
002648.SZ,202211,1
002651.SZ,202211,1
002675.SZ,202211,2
002738.SZ,202211,4
002821.SZ,202211,1
002831.SZ,202211,1
002837.SZ,202211,1
002843.SZ,202211,1
002903.SZ,202211,1
002920.SZ,202211,1
002965.SZ,202211,1
002991.SZ,202211,1
003031.SZ,202211,1
300026.SZ,202211,1
300049.SZ,202211,1
300083.SZ,202211,1
300115.SZ,202211,1
300119.SZ,202211,1
300122.SZ,202211,1
300151.SZ,202211,1
300179.SZ,202211,1
300217.SZ,202211,1
300260.SZ,202211,1
300274.SZ,202211,2
300316.SZ,202211,1
300354.SZ,202211,1
300408.SZ,202211,1
300416.SZ,202211,2
300428.SZ,202211,1
300447.SZ,202211,2
300454.SZ,202211,1
300456.SZ,202211,1
300463.SZ,202211,1
300474.SZ,202211,2
300525.SZ,202211,1
300553.SZ,202211,1
300587.SZ,202211,1
300590.SZ,202211,1
300596.SZ,202211,2
300662.SZ,202211,2
300673.SZ,202211,1
300700.SZ,202211,1
300760.SZ,202211,1
300762.SZ,202211,1
300777.SZ,202211,1
300803.SZ,202211,1
300811.SZ,202211,1
300863.SZ,202211,1
300871.SZ,202211,1
300881.SZ,202211,1
300896.SZ,202211,1
300938.SZ,202211,1
300957.SZ,202211,1
300982.SZ,202211,1
300986.SZ,202211,1
300996.SZ,202211,1
301073.SZ,202211,1
301080.SZ,202211,1
301155.SZ,202211,1
301166.SZ,202211,1
301193.SZ,202211,1
301269.SZ,202211,1
301278.SZ,202211,1
301338.SZ,202211,1
600009.SH,202211,1
600026.SH,202211,1
600132.SH,202211,1
600188.SH,202211,1
600233.SH,202211,1
600276.SH,202211,1
600298.SH,202211,1
600309.SH,202211,1
600325.SH,202211,1
600378.SH,202211,1
600399.SH,202211,1
600416.SH,202211,1
600422.SH,202211,1
600509.SH,202211,1
600519.SH,202211,1
600522.SH,202211,1
600549.SH,202211,1
600566.SH,202211,2
600612.SH,202211,1
600660.SH,202211,1
600732.SH,202211,1
600754.SH,202211,1
600760.SH,202211,2
600893.SH,202211,2
600900.SH,202211,1
600905.SH,202211,2
600938.SH,202211,2
600995.SH,202211,1
601012.SH,202211,1
601058.SH,202211,1
601088.SH,202211,2
601100.SH,202211,1
601128.SH,202211,1
601615.SH,202211,1
601669.SH,202211,2
601699.SH,202211,1
601869.SH,202211,2
601888.SH,202211,3
601965.SH,202211,1
601975.SH,202211,1
601985.SH,202211,1
603027.SH,202211,1
603169.SH,202211,1
603171.SH,202211,1
603185.SH,202211,1
603232.SH,202211,1
603260.SH,202211,1
603279.SH,202211,1
603416.SH,202211,1
603605.SH,202211,2
603613.SH,202211,1
603667.SH,202211,1
603688.SH,202211,1
603712.SH,202211,1
603733.SH,202211,1
603809.SH,202211,1
603868.SH,202211,1
603882.SH,202211,1
605088.SH,202211,1
605128.SH,202211,1
688007.SH,202211,2
688012.SH,202211,2
688037.SH,202211,1
688052.SH,202211,1
688065.SH,202211,1
688089.SH,202211,1
688100.SH,202211,1
688111.SH,202211,2
688112.SH,202211,1
688168.SH,202211,1
688187.SH,202211,1
688188.SH,202211,1
688210.SH,202211,1
688223.SH,202211,2
688231.SH,202211,1
688270.SH,202211,1
688302.SH,202211,1
688359.SH,202211,2
688375.SH,202211,1
688385.SH,202211,1
688439.SH,202211,1
688488.SH,202211,1
688501.SH,202211,1
688526.SH,202211,1
688596.SH,202211,1
688630.SH,202211,1
688636.SH,202211,2
688639.SH,202211,1
688668.SH,202211,1
688676.SH,202211,2
688768.SH,202211,1
688777.SH,202211,1
688819.SH,202211,1
