ts_code,month,count
000002.SZ,202503,1
000063.SZ,202503,1
000157.SZ,202503,1
000333.SZ,202503,1
000425.SZ,202503,1
000895.SZ,202503,1
000932.SZ,202503,1
000977.SZ,202503,2
002011.SZ,202503,1
002142.SZ,202503,1
002311.SZ,202503,2
002335.SZ,202503,1
002352.SZ,202503,1
002410.SZ,202503,1
002460.SZ,202503,1
002484.SZ,202503,1
002517.SZ,202503,3
002533.SZ,202503,1
002714.SZ,202503,1
002756.SZ,202503,1
002837.SZ,202503,1
002891.SZ,202503,1
002928.SZ,202503,1
003021.SZ,202503,1
300037.SZ,202503,1
300073.SZ,202503,1
300192.SZ,202503,1
300308.SZ,202503,1
300415.SZ,202503,1
300433.SZ,202503,1
300638.SZ,202503,1
300698.SZ,202503,1
300795.SZ,202503,1
300803.SZ,202503,1
300811.SZ,202503,1
300952.SZ,202503,1
300972.SZ,202503,1
301257.SZ,202503,1
301498.SZ,202503,1
600023.SH,202503,1
600027.SH,202503,1
600036.SH,202503,2
600066.SH,202503,1
600398.SH,202503,1
600415.SH,202503,1
600595.SH,202503,1
600699.SH,202503,1
600845.SH,202503,1
600879.SH,202503,1
601058.SH,202503,2
601336.SH,202503,1
601633.SH,202503,1
601658.SH,202503,1
601688.SH,202503,1
601702.SH,202503,1
601865.SH,202503,1
601882.SH,202503,1
601900.SH,202503,1
601998.SH,202503,1
603067.SH,202503,1
603197.SH,202503,1
603667.SH,202503,1
603733.SH,202503,1
603986.SH,202503,2
605088.SH,202503,1
605089.SH,202503,1
605499.SH,202503,1
605598.SH,202503,1
688041.SH,202503,1
688072.SH,202503,1
688169.SH,202503,1
688220.SH,202503,1
688258.SH,202503,1
688279.SH,202503,1
688536.SH,202503,1
689009.SH,202503,1
830839.BJ,202503,1
832982.BJ,202503,1
