ts_code,month,count
000001.SZ,202205,1
000002.SZ,202205,1
000063.SZ,202205,1
000333.SZ,202205,1
000519.SZ,202205,1
000552.SZ,202205,1
000568.SZ,202205,3
000799.SZ,202205,1
000858.SZ,202205,1
000893.SZ,202205,1
000895.SZ,202205,1
000977.SZ,202205,1
000983.SZ,202205,1
001205.SZ,202205,1
001914.SZ,202205,1
002078.SZ,202205,1
002142.SZ,202205,1
002271.SZ,202205,3
002304.SZ,202205,1
002309.SZ,202205,1
002311.SZ,202205,1
002352.SZ,202205,1
002410.SZ,202205,1
002460.SZ,202205,1
002507.SZ,202205,1
002594.SZ,202205,2
002714.SZ,202205,3
002812.SZ,202205,1
002833.SZ,202205,1
002840.SZ,202205,1
002916.SZ,202205,1
002920.SZ,202205,4
002959.SZ,202205,1
003012.SZ,202205,1
300015.SZ,202205,4
300035.SZ,202205,1
300054.SZ,202205,1
300059.SZ,202205,5
300122.SZ,202205,2
300233.SZ,202205,1
300268.SZ,202205,1
300285.SZ,202205,1
300408.SZ,202205,1
300413.SZ,202205,2
300416.SZ,202205,2
300447.SZ,202205,1
300496.SZ,202205,1
300628.SZ,202205,1
300662.SZ,202205,1
300666.SZ,202205,1
300673.SZ,202205,1
300682.SZ,202205,1
300737.SZ,202205,1
300750.SZ,202205,1
300751.SZ,202205,2
300776.SZ,202205,1
300801.SZ,202205,1
300853.SZ,202205,1
300861.SZ,202205,1
300896.SZ,202205,1
300911.SZ,202205,3
300957.SZ,202205,2
300979.SZ,202205,1
301071.SZ,202205,1
301073.SZ,202205,1
301099.SZ,202205,1
301101.SZ,202205,1
301177.SZ,202205,1
600004.SH,202205,1
600011.SH,202205,1
600048.SH,202205,2
600153.SH,202205,2
600188.SH,202205,1
600256.SH,202205,2
600383.SH,202205,1
600399.SH,202205,1
600483.SH,202205,1
600499.SH,202205,1
600507.SH,202205,1
600519.SH,202205,5
600522.SH,202205,3
600600.SH,202205,2
600618.SH,202205,1
600690.SH,202205,1
600711.SH,202205,1
600729.SH,202205,1
600754.SH,202205,1
600795.SH,202205,1
600862.SH,202205,1
600885.SH,202205,1
600887.SH,202205,1
600905.SH,202205,1
600926.SH,202205,2
600938.SH,202205,2
600941.SH,202205,1
600988.SH,202205,1
601012.SH,202205,1
601058.SH,202205,1
601128.SH,202205,2
601166.SH,202205,1
601186.SH,202205,1
601225.SH,202205,1
601238.SH,202205,1
601288.SH,202205,1
601390.SH,202205,3
601398.SH,202205,1
601666.SH,202205,1
601668.SH,202205,2
601689.SH,202205,1
601728.SH,202205,1
601838.SH,202205,2
601872.SH,202205,1
601888.SH,202205,4
601919.SH,202205,1
601933.SH,202205,1
601958.SH,202205,1
601966.SH,202205,1
601985.SH,202205,2
603019.SH,202205,1
603027.SH,202205,1
603043.SH,202205,1
603198.SH,202205,1
603236.SH,202205,2
603259.SH,202205,3
603290.SH,202205,1
603359.SH,202205,1
603369.SH,202205,1
603444.SH,202205,1
603456.SH,202205,1
603558.SH,202205,1
603599.SH,202205,1
603855.SH,202205,1
603899.SH,202205,1
605007.SH,202205,1
605080.SH,202205,1
605111.SH,202205,1
688037.SH,202205,1
688063.SH,202205,1
688122.SH,202205,3
688169.SH,202205,2
688187.SH,202205,1
688201.SH,202205,1
688363.SH,202205,2
688383.SH,202205,1
688550.SH,202205,1
688556.SH,202205,1
688559.SH,202205,1
688696.SH,202205,1
688777.SH,202205,1
